movie_name,movie_yr,movie_directors,movie_writers
Duel in the Sun,1946,"['King Vidor', 'Otto Brower', '5 more credits']","['David O. Selznick', 'Niven Busch']"
Gilda,1946,['Charles Vidor'],"['E.A. Ellington', 'Jo Eisinger']"
The Harvey Girls,1946,['George Sidney'],"['Edmund Beloin', 'Nathaniel Curtis']"
It's a Wonderful Life,1946,['Frank Capra'],"['Frances Goodrich', 'Albert Hackett']"
The Jolson Story,1946,['Alfred E. Green'],"['Harry Chandlee', 'Stephen Longstreet']"
Make Mine Music,1946,"['Robert Cormack', 'Clyde Geronimi', '3 more credits']","['Homer Brightman', 'Dick Huemer']"
My Darling Clementine,1946,['John Ford'],"['Samuel G. Engel', 'Winston Miller']"
Notorious,1946,['Alfred Hitchcock'],['Ben Hecht']
The Postman Always Rings Twice,1946,['Tay Garnett'],"['Harry Ruskin', 'Niven Busch']"
Song of the South,1946,"['Harve Foster', 'Wilfred Jackson']","['Dalton S. Reymond', 'Morton Grant']"
A Matter of Life and Death,1946,"['Michael Powell', 'Emeric Pressburger']","['Michael Powell', 'Emeric Pressburger']"
The Strange Woman,1946,"['Edgar G. Ulmer', 'Douglas Sirk']","['Herb Meadow', 'Ben Ames Williams']"
The Stranger,1946,['Orson Welles'],"['Anthony Veiller', 'Victor Trivas']"
Terror by Night,1946,['Roy William Neill'],"['Frank Gruber', 'Arthur Conan Doyle']"
Two Sisters from Boston,1946,['Henry Koster'],"['Myles Connolly', ""James O'Hanlon""]"
The Years Between,1946,['Compton Bennett'],"['Daphne Du Maurier', 'Muriel Box']"
Along Came Jones,1945,['Stuart Heisler'],"['Nunnally Johnson', 'Alan Le May']"
Anchors Aweigh,1945,['George Sidney'],"['Isobel Lennart', 'Natalie Marcin']"
Brief Encounter,1945,['David Lean'],"['Celia Johnson', 'Trevor Howard', 'Stanley Holloway']"
Children of Paradise,1945,['Marcel Carné'],['Jacques Prévert']
Dead of Night,1945,"['Alberto Cavalcanti', 'Charles Crichton', '2 more credits']","['John Baines', 'Angus MacPhail']"
Detour,1945,['Edgar G. Ulmer'],"['Martin Goldsmith', 'Martin Goldsmith']"
The Enchanted Cottage,1945,['John Cromwell'],"['DeWitt Bodeen', 'Herman J. Mankiewicz']"
'I Know Where I'm Going!',1945,"['Michael Powell', 'Emeric Pressburger']","['Michael Powell', 'Emeric Pressburger']"
Isle of the Dead,1945,['Mark Robson'],['Ardel Wray']
Keep Your Powder Dry,1945,['Edward Buzzell'],"['Mary C. McCall Jr.', 'George Bruce']"
Les Dames du Bois de Boulogne,1945,['Robert Bresson'],"['Robert Bresson', 'Denis Diderot']"
The Lost Weekend,1945,['Billy Wilder'],"['Charles R. Jackson', 'Charles Brackett']"
Mildred Pierce,1945,['Michael Curtiz'],"['Ranald MacDougall', 'James M. Cain']"
"Objective, Burma!",1945,['Raoul Walsh'],"['Ranald MacDougall', 'Lester Cole']"
The Red Dragon,1945,['Phil Rosen'],"['George Callahan', 'Earl Derr Biggers']"
"Rome, Open City",1945,['Roberto Rossellini'],"['Sergio Amidei', 'Federico Fellini']"
Scarlet Street,1945,['Fritz Lang'],"['Georges de La Fouchardière', 'André Mouézy-Éon']"
The Seventh Veil,1945,['Compton Bennett'],"['Muriel Box', 'Sydney Box']"
