movie_name,movie_yr,movie_directors,movie_writers
Lies I Told My Little Sister,2014,['William J. Stribling'],"['Jonathan Weisbrod', 'Judy White']"
"Aimer, boire et chanter",2014,['Alain Resnais'],"['Alan Ayckbourn', 'Laurent Herbiet']"
Life Partners,2014,['Susanna Fogel'],"['Susanna Fogel', 'Joni Lefkowitz']"
"Like Sunday, Like Rain",2014,['Frank Whaley'],['Frank Whaley']
Lizzie Borden Took an Ax,2014,['Nick Gomez'],['Stephen Kay']
The Lookalike,2014,['Richard Gray'],['Michele Gray']
Love & Mercy,2014,['Bill Pohlad'],"['Oren Moverman', 'Michael A. Lerner']"
Love Is Strange,2014,['Ira Sachs'],"['Ira Sachs', 'Mauricio Zacharias']"
"Love, Rosie",2014,['Christian Ditter'],"['Juliette Towhidi', 'Cecelia Ahern']"
Lucy,2014,['Luc Besson'],['Luc Besson']
Lügen und andere Wahrheiten,2014,['Vanessa Jopp'],"['Stefan Schneider', 'Vanessa Jopp']"
Lust for Love,2014,['Anton King'],['Anton King']
Magic in the Moonlight,2014,['Woody Allen'],['Woody Allen']
Magical Girl,2014,['Carlos Vermut'],['Carlos Vermut']
Maleficent,2014,['Robert Stromberg'],"['Linda Woolverton', 'Charles Perrault']"
Eat Your Bones,2014,['Jean-Charles Hue'],"['Jean-Charles Hue', 'Salvatore Lista']"
Maps to the Stars,2014,['David Cronenberg'],['Bruce Wagner']
Margarita with a Straw,2014,"['Shonali Bose', 'Nilesh Maniyar']","['Shonali Bose', 'Atika Chohan']"
The Maze Runner,2014,['Wes Ball'],"['Noah Oppenheim', 'Grant Pierce Myers']"
Mega Shark vs. Mecha Shark,2014,['Emile Edwin Smith'],"['H. Perry Horton', 'Jose Prendes']"
Mercenaries,2014,['Christopher Ray'],['Edward DeRuiter']
Mike and I,2014,['James Pasierbowicz'],['James Pasierbowicz']
Million Dollar Arm,2014,['Craig Gillespie'],['Tom McCarthy']
Miss Meadows,2014,['Karen Leigh Hopkins'],['Karen Leigh Hopkins']
Mommy,2014,['Xavier Dolan'],['Xavier Dolan']
Moms' Night Out,2014,"['Andrew Erwin', 'Jon Erwin']","['Jon Erwin', 'Andrea Gyertson Nasfell']"
The Monuments Men,2014,['George Clooney'],"['George Clooney', 'Grant Heslov']"
Mostly Ghostly: Have You Met My Ghoulfriend?,2014,['Peter Hewitt'],"['R.L. Stine', 'Rich Correll']"
Mr. Peabody & Sherman,2014,['Rob Minkoff'],"['Jay Ward', 'Craig Wright']"
Mr. Turner,2014,['Mike Leigh'],['Mike Leigh']
Muppets Most Wanted,2014,['James Bobin'],"['James Bobin', 'Nicholas Stoller']"
Killing Daddy,2014,['Curtis Crawford'],"['Suzanne Dolan', 'Trent Haaga']"
My Little Pony: Equestria Girls - Rainbow Rocks,2014,"['Jayson Thiessen', 'Ishi Rudell']","['Lauren Faust', 'Meghan McCarthy']"
My Old Lady,2014,['Israel Horovitz'],"['Israel Horovitz', 'Israel Horovitz']"
Når dyrene drømmer,2014,['Jonas Alexander Arnby'],"['Rasmus Birch', 'Christoffer Boe']"
Near Death Experience,2014,"['Benoît Delépine', 'Gustave Kervern']","['Benoît Delépine', 'Gustave Kervern']"
Need for Speed,2014,['Scott Waugh'],"['George Gatins', 'George Gatins']"
Neighbors,2014,['Nicholas Stoller'],"['Andrew Jay Cohen', ""Brendan O'Brien""]"
Night at the Museum: Secret of the Tomb,2014,['Shawn Levy'],"['David Guion', 'Michael Handelman']"
Nightcrawler,2014,['Dan Gilroy'],['Dan Gilroy']
No Good Deed,2014,['Sam Miller'],['Aimee Lagos']
Noah,2014,['Darren Aronofsky'],"['Darren Aronofsky', 'Ari Handel']"
Non-Stop,2014,['Jaume Collet-Serra'],"['John W. Richardson', 'Christopher Roach']"
The Normal Heart,2014,['Ryan Murphy'],"['Larry Kramer', 'Larry Kramer']"
Nosferatu in Love     ,None,['Peter Straughan'],"['Peter Straughan', 'Peter Straughan']"
Not Cool,2014,['Shane Dawson'],['Dan Schoffer']
The November Man,2014,['Roger Donaldson'],"['Michael Finch', 'Karl Gajdusek']"
Obvious Child,2014,['Gillian Robespierre'],"['Gillian Robespierre', 'Karen Maine']"
Ocho apellidos vascos,2014,['Emilio Martínez Lázaro'],"['Borja Cobeaga', 'Diego San José']"
Oculus,2013,['Mike Flanagan'],"['Mike Flanagan', 'Jeff Howard']"
Omoide no Mânî,2014,"['James Simone', 'Hiromasa Yonebayashi']","['Joan G. Robinson', 'Keiko Niwa']"
The One I Love,2014,['Charlie McDowell'],['Justin Lader']
The Other Woman,2014,['Nick Cassavetes'],['Melissa Stack']
Ouija,2014,['Stiles White'],"['Juliet Snowden', 'Stiles White']"
Our RoboCop Remake,2014,"['Kelsy Abbott', 'Paul Bartunek', '57 more credits']","['Edward Neumeier', 'Michael Miner']"
Out in the Night,2014,['Blair Doroshwalther'],['Blair Doroshwalther']
Out of the Dark,2014,['Lluís Quílez'],"['Javier Gullón', 'David Pastor']"
Outcast,2014,['Nick Powell'],['James Dormer']
The Pa Boys,2014,['Himiona Grace'],['Himiona Grace']
Paddington,2014,['Paul King'],"['Paul King', 'Hamish McColl']"
Pane e burlesque,2014,['Manuela Tempesta'],"['Manuela Tempesta', 'Massimiliano Bruno']"
Paper Planes,2014,['Robert Connolly'],"['Robert Connolly', 'Steve Worland']"
Parallels,2015,['Christopher Leone'],"['Laura Harkcom', 'Christopher Leone']"
Paranormal Activity: The Marked Ones,2014,['Christopher Landon'],"['Christopher Landon', 'Oren Peli']"
Penguins of Madagascar,2014,"['Eric Darnell', 'Simon J. Smith']","['Michael Colton', 'John Aboud']"
Perfect Sisters,2014,['Stanley M. Brooks'],"['Fab Filippo', 'Bob Mitchell']"
Phoenix,2014,['Christian Petzold'],"['Christian Petzold', 'Hubert Monteilhet']"
The Pirate Fairy,2014,['Peggy Holmes'],"['Jeffrey M. Howard', 'Kate Kondell']"
Planes: Fire & Rescue,2014,['Roberts Gannaway'],"['Roberts Gannaway', 'Jeffrey M. Howard']"
Pompeii,2014,['Paul W.S. Anderson'],"['Janet Scott Batchler', 'Lee Batchler']"
Praia do Futuro,2014,['Karim Aïnouz'],"['Felipe Bragança', 'Karim Aïnouz']"
Predestination,2014,"['Michael Spierig', 'Peter Spierig']","['Michael Spierig', 'Peter Spierig']"
Pride,2014,['Matthew Warchus'],['Stephen Beresford']
Primero De Enero,2014,['Erika Bagnarello'],['Erika Bagnarello']
Project Almanac,2015,['Dean Israelite'],"['Jason Pagan', 'Andrew Deutschman']"
The Purge: Anarchy,2014,['James DeMonaco'],"['James DeMonaco', 'James DeMonaco']"
Qu'est-ce qu'on a fait au Bon Dieu?,2014,['Philippe de Chauveron'],"['Philippe de Chauveron', 'Guy Laurent']"
Queen,2013,['Vikas Bahl'],"['Vikas Bahl', 'Chaitally Parmar']"
The Quiet Hour,2014,['Stéphanie Joalland'],['Stéphanie Joalland']
The Quiet Roar,2014,['Henrik Hellström'],"['Henrik Hellström', 'Fredrik Wenzel']"
Ragamuffin,2014,['David Leo Schultz'],"['David Holechek', 'Dave Mullins']"
Relatos salvajes,2014,['Damián Szifron'],"['Germán Servidio', 'Damián Szifron']"
Respire,2014,['Mélanie Laurent'],"['Anne-Sophie Brasme', 'Julien Lambroschini']"
"Rico, Oskar und die Tieferschatten",2014,['Neele Leana Vollmar'],"['Christian Lerch', 'Andreas Bradler']"
Ride Along,2014,['Tim Story'],"['Greg Coolidge', 'Jason Mantzoukas']"
Rio 2,2014,['Carlos Saldanha'],"['Don Rhymer', 'Carlos Kotkin']"
The Riot Club,2014,['Lone Scherfig'],"['Laura Wade', 'Laura Wade']"
River of Fundament,2014,['Matthew Barney'],"['Matthew Barney', 'David Grimm']"
RoboCop,2014,['José Padilha'],"['Joshua Zetumer', 'Edward Neumeier']"
Rosewater,2014,['Jon Stewart'],"['Jon Stewart', 'Maziar Bahari']"
The Rover,2014,['David Michôd'],"['Joel Edgerton', 'David Michôd']"
Sabotage,2014,['David Ayer'],"['Skip Woods', 'David Ayer']"
The Judgment,2014,['Stephan Komandarev'],"['Stephan Komandarev', 'Marin Damyanov']"
Saint Seiya: Legend of Sanctuary,2014,"[""Kei'ichi Sato""]","['Masami Kurumada', 'Chihiro Suzuki']"
The Salvation,2014,['Kristian Levring'],"['Anders Thomas Jensen', 'Kristian Levring']"
The Scribbler,2014,['John Suits'],['Dan Schaffer']
Search Party,2014,['Scot Armstrong'],"['Mike Gagerman', 'Andrew Waller']"
Selma,2014,['Ava DuVernay'],['Paul Webb']
Seventh Son,2014,['Sergei Bodrov'],"['Charles Leavitt', 'Steven Knight']"
Sharknado 2: The Second One,2014,['Anthony C. Ferrante'],['Thunder Levin']
She's Funny That Way,2014,['Peter Bogdanovich'],"['Louise Stratten', 'Peter Bogdanovich']"
Sin City: A Dame to Kill For,2014,"['Frank Miller', 'Robert Rodriguez']","['Frank Miller', 'Frank Miller']"
The Single Moms Club,2014,['Tyler Perry'],['Tyler Perry']
The Skeleton Twins,2014,['Craig Johnson'],"['Craig Johnson', 'Mark Heyman']"
Someone Marry Barry,2014,['Rob Pearlstein'],['Rob Pearlstein']
"Something, Anything",2014,['Paul Harrill'],['Paul Harrill']
Son of Batman,2014,['Ethan Spaulding'],"['Bob Kane', 'Grant Morrison']"
Song of the Sea,2014,['Tomm Moore'],"['Will Collins', 'Tomm Moore']"
Sora no otoshimono Final: Etânaru mai masutâ,2014,"['Kaori Fukuhara', 'Saori Hayami', 'Mina', 'See full cast & crew']",None
Spring,2014,"['Justin Benson', 'Aaron Moorhead']",['Justin Benson']
St. Vincent,2014,['Theodore Melfi'],['Theodore Melfi']
Starving in Suburbia,2014,['Tara Miele'],['Tara Miele']
Step Up All In,2014,['Trish Sie'],"['Duane Adler', 'John Swetnam']"
Still Alice,2014,"['Richard Glatzer', 'Wash Westmoreland']","['Richard Glatzer', 'Wash Westmoreland']"
Futatsume no mado,2014,['Naomi Kawase'],['Naomi Kawase']
Stretch,2014,['Joe Carnahan'],"['Joe Carnahan', 'Jerry Corley']"
Suite Française,2014,['Saul Dibb'],"['Saul Dibb', 'Matt Charman']"
The Taking of Deborah Logan,2014,['Adam Robitel'],"['Adam Robitel', 'Gavin Heffernan']"
Tammy,2014,['Ben Falcone'],"['Melissa McCarthy', 'Ben Falcone']"
Teenage Mutant Ninja Turtles,2014,['Jonathan Liebesman'],"['Josh Appelbaum', 'André Nemec']"
That Awkward Moment,2014,['Tom Gormican'],['Tom Gormican']
Thegidi,2014,['P. Ramesh'],['P. Ramesh']
The Theory of Everything,2014,['James Marsh'],"['Anthony McCarten', 'Jane Hawking']"
They Came Together,2014,['David Wain'],"['Michael Showalter', 'David Wain']"
This Is Where I Leave You,2014,['Shawn Levy'],"['Jonathan Tropper', 'Jonathan Tropper']"
Tinker Bell and the Legend of the NeverBeast,2014,['Steve Loter'],"['Steve Loter', 'Tom Rogers']"
Top Five,2014,['Chris Rock'],['Chris Rock']
The Town That Dreaded Sundown,2014,['Alfonso Gomez-Rejon'],"['Roberto Aguirre-Sacasa', 'Earl E. Smith']"
Transcendence,2014,['Wally Pfister'],['Jack Paglen']
Transformers: Age of Extinction,2014,['Michael Bay'],['Ehren Kruger']
Trash,2014,"['Stephen Daldry', 'Christian Duurvoort']","['Andy Mulligan', 'Felipe Braga']"
Treehouse,2014,['Michael G. Bartlett'],"['Alex Child', 'Miles Harrington']"
Tu Dors Nicole,2014,['Stéphane Lafleur'],"['Valérie Beaugrand-Champagne', 'Stéphane Lafleur']"
Turist,2014,['Ruben Östlund'],['Ruben Östlund']
"Two Days, One Night",2014,"['Jean-Pierre Dardenne', 'Luc Dardenne']","['Jean-Pierre Dardenne', 'Luc Dardenne']"
The Two Faces of January,2014,['Hossein Amini'],"['Hossein Amini', 'Patricia Highsmith']"
Two Night Stand,2014,['Max Nichols'],['Mark Hammer']
Unbroken,2014,['Angelina Jolie'],"['Joel Coen', 'Ethan Coen']"
Under the Skin,2013,['Jonathan Glazer'],"['Walter Campbell', 'Jonathan Glazer']"
Une nouvelle amie,2014,['François Ozon'],"['Ruth Rendell', 'François Ozon']"
Unfriended,2014,['Levan Gabriadze'],['Nelson Greaves']
Unutursam Fisilda,2014,['Çagan Irmak'],['Çagan Irmak']
Vampire Academy,2014,['Mark Waters'],"['Richelle Mead', 'Daniel Waters']"
Ventos de Agosto,2014,['Gabriel Mascaro'],"['Gabriel Mascaro', 'Rachel Daisy Ellis']"
Verden venter,2014,['Mariken Halle'],['Mariken Halle']
Veronica Mars,2014,['Rob Thomas'],"['Rob Thomas', 'Diane Ruggiero']"
Viharsarok,2014,['Ádám Császi'],"['Iván Szabó', 'Ádám Császi']"
Walk of Shame,2014,['Steven Brill'],['Steven Brill']
Welcome to Me,2014,['Shira Piven'],['Eliot Laurence']
What We Did on Our Holiday,2014,"['Andy Hamilton', 'Guy Jenkin']","['Andy Hamilton', 'Guy Jenkin']"
What We Do in the Shadows,2014,"['Jemaine Clement', 'Taika Waititi']","['Jemaine Clement', 'Taika Waititi']"
When the Game Stands Tall,2014,['Thomas Carter'],"['Scott Marshall Smith', 'Scott Marshall Smith']"
While We're Young,2014,['Noah Baumbach'],"['Noah Baumbach', 'Henrik Ibsen']"
Whiplash,2014,['Damien Chazelle'],['Damien Chazelle']
White Bird in a Blizzard,2014,['Gregg Araki'],"['Gregg Araki', 'Laura Kasischke']"
Who Am I - Kein System ist sicher,2014,['Baran bo Odar'],"['Jantje Friese', 'Baran bo Odar']"
Wicked Blood,2014,['Mark Young'],['Mark Young']
Wild,2014,['Jean-Marc Vallée'],"['Nick Hornby', 'Cheryl Strayed']"
Winter's Tale,2014,['Akiva Goldsman'],"['Akiva Goldsman', 'Mark Helprin']"
Wir sind die Neuen,2014,['Ralf Westhoff'],['Ralf Westhoff']
Wish I Was Here,2014,['Zach Braff'],"['Adam J. Braff', 'Zach Braff']"
The Woman in Black 2: Angel of Death,2014,['Tom Harper'],"['Jon Croker', 'Jon Croker']"
Women Aren't Funny,2014,['Bonnie McFarlane'],"['Joe DeRosa', 'Tim Disbrow']"
Wyrmwood: Road of the Dead,2014,['Kiah Roache-Turner'],"['Kiah Roache-Turner', 'Tristan Roache-Turner']"
X-Men: Days of Future Past,2014,['Bryan Singer'],"['Simon Kinberg', 'Jane Goldman']"
You're Not You,2014,['George C. Wolfe'],"['Shana Feste', 'Jordan Roberts']"
Young Ones,2014,['Jake Paltrow'],['Jake Paltrow']
Yves Saint Laurent,2014,['Jalil Lespert'],"['Marie-Pierre Huster', 'Jalil Lespert']"
Efes beyahasei enosh,2014,['Talya Lavie'],['Talya Lavie']
Zombeavers,2014,['Jordan Rubin'],"['Al Kaplan', 'Jordan Rubin']"
+1,2013,['Dennis Iliadis'],"['Dennis Iliadis', 'Bill Gullo']"
The 100 Year-Old Man Who Climbed Out the Window and Disappeared,2013,['Felix Herngren'],"['Felix Herngren', 'Hans Ingemansson']"
12 Years a Slave,2013,['Steve McQueen'],"['John Ridley', 'Solomon Northup']"
138 segons. L'enigma Gironès,2013,['Joan López Lloret'],"['Javier Barreiro Cavestany', 'Joan López Lloret']"
2 Guns,2013,['Baltasar Kormákur'],"['Blake Masters', 'Steven Grant']"
Twenty Feet from Stardom,2013,['Morgan Neville'],"['Darlene Love', 'Merry Clayton', 'Lisa Fischer']"
21 & Over,2013,"['Jon Lucas', 'Scott Moore']","['Jon Lucas', 'Scott Moore']"
300 Worte Deutsch,2013,['Züli Aladag'],"['Ali Samadi Ahadi', 'Arne Nolting']"
3096 Tage,2013,['Sherry Hormann'],"['Ruth Toma', 'Bernd Eichinger']"
42,2013,['Brian Helgeland'],['Brian Helgeland']
47 Ronin,2013,['Carl Rinsch'],"['Chris Morgan', 'Hossein Amini']"
52 Tuesdays,2013,['Sophie Hyde'],"['Matthew Cormack', 'Matthew Cormack']"
A Case of You,2013,['Kat Coiro'],"['Christian Long', 'Justin Long']"
A Field in England,2013,['Ben Wheatley'],['Amy Jump']
A Good Day to Die Hard,2013,['John Moore'],"['Skip Woods', 'Roderick Thorp']"
A Haunted House,2013,['Michael Tiddes'],"['Marlon Wayans', 'Rick Alvarez']"
A Haunting at Silver Falls,2013,['Brett Donowho'],"['Cam Cannon', 'Rachel Long']"
A Picture of You,2013,['J.P. Chan'],"['J.P. Chan', 'J.P. Chan']"
A Talking Cat!?!,2013,['David DeCoteau'],['Andrew Helm']
A Teacher,2013,['Hannah Fidell'],['Hannah Fidell']
About Time,2013,['Richard Curtis'],['Richard Curtis']
Admission,2013,['Paul Weitz'],"['Karen Croner', 'Jean Hanff Korelitz']"
Adult World,2013,['Scott Coffey'],['Andy Cochran']
After Earth,2013,['M. Night Shyamalan'],"['Gary Whitta', 'M. Night Shyamalan']"
Afternoon Delight,2013,['Jill Soloway'],['Jill Soloway']
Alan Partridge: Alpha Papa,2013,['Declan Lowney'],"['Neil Gibbons', 'Rob Gibbons']"
All Cheerleaders Die,2013,"['Lucky McKee', 'Chris Sivertson']","['Lucky McKee', 'Chris Sivertson']"
All Is Lost,2013,['J.C. Chandor'],['J.C. Chandor']
American Hustle,2013,['David O. Russell'],"['Eric Warren Singer', 'David O. Russell']"
Amiche da morire,2013,['Giorgia Farina'],"['Fabio Bonifacci', 'Giorgia Farina']"
An Easter Bunny Puppy,2013,['David DeCoteau'],['Sebastian Dinwiddie']
Anchorman 2: The Legend Continues,2013,['Adam McKay'],"['Will Ferrell', 'Adam McKay']"
And Now a Word from Our Sponsor,2013,['Zack Bernbaum'],"['Michael Hamilton-Wright', 'Michael Hamilton-Wright']"
Angélique,2013,['Ariel Zeitoun'],"['Nadia Golon', 'Philippe Blasband']"
Another Me,2013,['Isabel Coixet'],"['Isabel Coixet', 'Cathy MacPhail']"
Are You Here,2013,['Matthew Weiner'],['Matthew Weiner']
Ashley,2013,['Dean Matthew Ronalds'],['Domenic Migliore']
Ass Backwards,2013,['Chris Nelson'],"['June Diane Raphael', 'Casey Wilson']"
At Middleton,2013,['Adam Rodgers'],"['Glenn German', 'Adam Rodgers']"
August: Osage County,2013,['John Wells'],"['Tracy Letts', 'Tracy Letts']"
Austenland,2013,['Jerusha Hess'],"['Jerusha Hess', 'Shannon Hale']"
Bad Words,2013,['Jason Bateman'],['Andrew Dodge']
Baggage Claim,2013,['David E. Talbert'],"['David E. Talbert', 'David E. Talbert']"
Barbie & Her Sisters in a Pony Tale,2013,['Kyran Kelly'],"['Cydne Clark', 'Steve Granat']"
Bayonetta: Bloody Fate,2013,['Fuminori Kizaki'],"['Mitsutaka Hirota', 'Hideki Kamiya']"
Beautiful Creatures,2013,['Richard LaGravenese'],"['Richard LaGravenese', 'Kami Garcia']"
Before Midnight,2013,['Richard Linklater'],"['Richard Linklater', 'Julie Delpy']"
Behind the Candelabra,2013,['Steven Soderbergh'],"['Richard LaGravenese', 'Scott Thorson']"
Beltracchi - Die Kunst der Fälschung,2014,['Arne Birkenstock'],['Arne Birkenstock']
Bends,2013,['Flora Lau'],['Flora Lau']
Beneath,2013,['Ben Ketai'],"['Patrick Doody', 'Chris Valenziano']"
Best Friends Forever,2013,['Brea Grant'],"['Brea Grant', 'Vera Miao']"
The Best Man Holiday,2013,['Malcolm D. Lee'],"['Malcolm D. Lee', 'Malcolm D. Lee']"
Best Night Ever,2013,"['Jason Friedberg', 'Aaron Seltzer']","['Jason Friedberg', 'Aaron Seltzer']"
The Best Offer,2013,['Giuseppe Tornatore'],['Giuseppe Tornatore']
Bicycling with Molière,2013,['Philippe Le Guay'],"['Fabrice Luchini', 'Philippe Le Guay']"
The Big Wedding,2013,['Justin Zackham'],"['Justin Zackham', 'Jean-Stéphane Bron']"
Birdemic 2: The Resurrection,2013,['James Nguyen'],['James Nguyen']
Blackfish,2013,['Gabriela Cowperthwaite'],"['Gabriela Cowperthwaite', 'Eli B. Despres']"
The Bling Ring,2013,['Sofia Coppola'],"['Sofia Coppola', 'Nancy Jo Sales']"
Blue Is the Warmest Color,2013,['Abdellatif Kechiche'],"['Abdellatif Kechiche', 'Ghalia Lacroix']"
Blue Jasmine,2013,['Woody Allen'],['Woody Allen']
Blue Ruin,2013,['Jeremy Saulnier'],['Jeremy Saulnier']
The Book Thief,2013,['Brian Percival'],"['Markus Zusak', 'Michael Petroni']"
Bounty Killer,2013,['Henry Saine'],"['Jason Dodson', 'Jason Dodson']"
O Menino e o Mundo,2013,['Alê Abreu'],['Alê Abreu']
The Call,2013,['Brad Anderson'],"[""Richard D'Ovidio"", ""Richard D'Ovidio""]"
Camille Claudel 1915,2013,['Bruno Dumont'],"['Paul Claudel', 'Camille Claudel']"
Captain Battle: Legacy War,2013,['David Palmieri'],"['Jack Binder', 'Carl Formes']"
Captain Phillips,2013,['Paul Greengrass'],"['Billy Ray', 'Richard Phillips']"
Carrie,2013,['Kimberly Peirce'],"['Lawrence D. Cohen', 'Roberto Aguirre-Sacasa']"
Casse-tête chinois,2013,['Cédric Klapisch'],['Cédric Klapisch']
Cheap Thrills,2013,['E.L. Katz'],"['David Chirchirillo', 'Trent Haaga']"
Christmas in the City,2013,['Marita Grabiak'],['Barbara Kymlicka']
Clear History,2013,['Greg Mottola'],"['Larry David', 'Alec Berg']"
Closed Circuit,2013,['John Crowley'],['Steven Knight']
Cloudy with a Chance of Meatballs 2,2013,"['Cody Cameron', 'Kris Pearn']","['Erica Rivinoja', 'John Francis Daley']"
Coherence,2013,['James Ward Byrkit'],"['James Ward Byrkit', 'James Ward Byrkit']"
The Colony,2013,['Jeff Renfroe'],"['Jeff Renfroe', 'Svet Rouskov']"
Computer Chess,2013,['Andrew Bujalski'],['Andrew Bujalski']
Concussion,2013,['Stacie Passon'],['Stacie Passon']
The Congress,2013,['Ari Folman'],"['Stanislaw Lem', 'Ari Folman']"
The Conjuring,2013,['James Wan'],"['Chad Hayes', 'Carey W. Hayes']"
Contracted,2013,['Eric England'],['Eric England']
The Counselor,2013,['Ridley Scott'],['Cormac McCarthy']
The Croods,2013,"['Kirk DeMicco', 'Chris Sanders']","['Chris Sanders', 'Kirk DeMicco']"
The Crown and the Dragon,2013,['Anne K. Black'],"['Anne K. Black', 'Kynan Griffin']"
Crystal Fairy y el cactus mágico,2013,['Sebastián Silva'],['Sebastián Silva']
Curse of Chucky,2013,['Don Mancini'],"['Don Mancini', 'Don Mancini']"
Cutie and the Boxer,2013,['Zachary Heinzerling'],['Zachary Heinzerling']
Dallas Buyers Club,2013,['Jean-Marc Vallée'],"['Craig Borten', 'Melisa Wallack']"
Dark Skies,2013,['Scott Stewart'],['Scott Stewart']
Dark Touch,2013,['Marina de Van'],['Marina de Van']
The Day of the Doctor     ,None,['Nick Hurran'],"['Steven Moffat', 'Terry Nation']"
Dead Man Down,2013,['Niels Arden Oplev'],['J.H. Wyman']
Decoding Annie Parker,2013,['Steven Bernstein'],"['Adam Bernstein', 'Steven Bernstein']"
The Den,2013,['Zachary Donohue'],"['Zachary Donohue', 'Lauren Thompson']"
Despicable Me 2,2013,"['Pierre Coffin', 'Chris Renaud']","['Cinco Paul', 'Ken Daurio']"
Devil's Pass,2013,['Renny Harlin'],['Vikram Weet']
The Devil's Violinist,2013,['Bernard Rose'],['Bernard Rose']
The Dirties,2013,['Matt Johnson'],"['Josh Boles', 'Matt Johnson']"
Disconnect,2012,['Henry Alex Rubin'],['Andrew Stern']
Don Jon,2013,['Joseph Gordon-Levitt'],['Joseph Gordon-Levitt']
Down River,2013,['Benjamin Ratner'],['Benjamin Ratner']
Dragon Ball Z: Doragon bôru Z - Kami to Kami,2013,['Masahiro Hosoda'],"['Akira Toriyama', 'Akira Toriyama']"
SAGA - Curse of the Shadow,2013,['John Lyde'],"['Jason Faller', 'Kynan Griffin']"
Drinking Buddies,2013,['Joe Swanberg'],['Joe Swanberg']
The East,2013,['Zal Batmanglij'],"['Zal Batmanglij', 'Brit Marling']"
Ego,2013,['Lisa James Larsson'],['Lisa James Larsson']
Elle s'en va,2013,['Emmanuelle Bercot'],"['Emmanuelle Bercot', 'Jérôme Tonnerre']"
Elysium,2013,['Neill Blomkamp'],['Neill Blomkamp']
Ender's Game,2013,['Gavin Hood'],"['Gavin Hood', 'Orson Scott Card']"
Enemy,2013,['Denis Villeneuve'],"['José Saramago', 'Javier Gullón']"
Enough Said,2013,['Nicole Holofcener'],['Nicole Holofcener']
Epic,2013,['Chris Wedge'],"['James V. Hart', 'William Joyce']"
Escape from Planet Earth,2013,['Cal Brunker'],"['Bob Barlen', 'Cal Brunker']"
Escape Plan,2013,['Mikael Håfström'],"['Miles Chapman', 'Jason Keller']"
Europa Report,2013,['Sebastián Cordero'],['Philip Gelatt']
Evil Dead,2013,['Fede Alvarez'],"['Fede Alvarez', 'Rodo Sayagues']"
Exit Marrakech,2013,['Caroline Link'],['Caroline Link']
Fack ju Göhte,2013,['Bora Dagtekin'],"['Bora Dagtekin', 'Simon Hauschild']"
Fading Gigolo,2013,['John Turturro'],['John Turturro']
The Fall     ,None,['Allan Cubitt'],"['Gillian Anderson', 'Jamie Dornan', 'John Lynch']"
Family Weekend,2013,['Benjamin Epps'],['Matt K. Turner']
The Family,2013,['Luc Besson'],"['Luc Besson', 'Michael Caleo']"
Faroeste Caboclo,2013,['René Sampaio'],"['Victor Atherino', 'Marcos Bernstein']"
Furious 6,2013,['Justin Lin'],"['Chris Morgan', 'Gary Scott Thompson']"
The Fifth Estate,2013,['Bill Condon'],"['Daniel Domscheit-Berg', 'David Leigh']"
Filth,2013,['Jon S. Baird'],"['Jon S. Baird', 'Irvine Welsh']"
Finding Mr. Right,2013,['Xiaolu Xue'],['Xiaolu Xue']
Finsterworld,2013,['Frauke Finsterwalder'],"['Frauke Finsterwalder', 'Christian Kracht']"
First Period,2013,['Charlie Vaughn'],['Brandon Alexander III']
Flores Raras,2013,['Bruno Barreto'],"['Matthew Chapman', 'Julie Sayres']"
Para Elisa,2012,['Juanra Fernández'],['Juanra Fernández']
Frankenstein's Army,2013,['Richard Raaphorst'],"['Richard Raaphorst', 'Richard Raaphorst']"
Freier Fall,2013,['Stephan Lacant'],"['Stephan Lacant', 'Karsten Dahlem']"
Frequencies,2013,['Darren Paul Fisher'],['Darren Paul Fisher']
Frozen,2013,"['Chris Buck', 'Jennifer Lee']","['Jennifer Lee', 'Hans Christian Andersen']"
The Frozen Ground,2013,['Scott Walker'],['Scott Walker']
Fruitvale Station,2013,['Ryan Coogler'],['Ryan Coogler']
Future Shift,2014,['Suza Singh'],['Suza Singh']
G.B.F.,2013,['Darren Stein'],['George Northy']
G.I. Joe: Retaliation,2013,['Jon M. Chu'],"['Rhett Reese', 'Paul Wernick']"
Gabrielle,2013,['Louise Archambault'],['Louise Archambault']
Gam-si-ja-deul,2013,"['Ui-seok Jo', 'Byung-seo Kim']","['Kin-Yee Au', 'Ui-seok Jo']"
The Gamers: Hands of Fate,2013,"['Ben Dobyns', 'Matt Vancil']","['Nathan Rice', 'Matt Vancil']"
Gangster Squad,2013,['Ruben Fleischer'],"['Will Beall', 'Paul Lieberman']"
Gekijouban Steins;Gate: Fuka ryouiki no dejavu,2013,"['Kanji Wakabayashi', 'Hiroshi Hamazaki', '1 more credit']","['Chiyomaru Shikura', 'Jukki Hanada']"
Geography Club,2013,['Gary Entin'],"['Edmund Entin', 'Brent Hartinger']"
The German Doctor,2013,['Lucía Puenzo'],['Lucía Puenzo']
Gimme Shelter,2013,['Ron Krauss'],['Ron Krauss']
Girl Most Likely,2012,"['Shari Springer Berman', 'Robert Pulcini']",['Michelle Morgan']
Gloria,2013,['Sebastián Lelio'],"['Sebastián Lelio', 'Gonzalo Maza']"
Go for Sisters,2013,['John Sayles'],['John Sayles']
Grace Unplugged,2013,['Brad J. Silverman'],"['Brad J. Silverman', 'Brad J. Silverman']"
