movie_title,movie_imdb_url,bechdel_rating
Bon voyage  ,http://us.imdb.com/title/tt0310778/,3
Brother Bear  ,http://us.imdb.com/title/tt0328880/,0
Bruce Almighty  ,http://us.imdb.com/title/tt0315327/,3
Bu san ,http://us.imdb.com/title/tt0377556/,0
Calendar Girls  ,http://us.imdb.com/title/tt0337909/,3
Camp  ,http://us.imdb.com/title/tt0342167/,3
Casa de los babys ,http://us.imdb.com/title/tt0303830/,3
Charlie's Angels: Full Throttle  ,http://us.imdb.com/title/tt0305357/,3
The Cheetah Girls   ,http://us.imdb.com/title/tt0800318/,3
Coffee and Cigarettes  ,http://us.imdb.com/title/tt0379217/,3
Cold Mountain  ,http://us.imdb.com/title/tt0159365/,3
The Core  ,http://us.imdb.com/title/tt0298814/,3
Cradle 2 the Grave  ,http://us.imdb.com/title/tt0306685/,1
Daddy Day Care  ,http://us.imdb.com/title/tt0317303/,3
Daredevil  ,http://us.imdb.com/title/tt0287978/,0
Darkness Falls  ,http://us.imdb.com/title/tt0282209/,1
De grønne slagtere ('Green Butchers')  ,http://us.imdb.com/title/tt0342492/,1
Dead Like Me  ,http://us.imdb.com/title/tt0348913/,3
Dies irae ,http://us.imdb.com/title/tt0406709/,0
Distant Lights (Lichter)  ,http://us.imdb.com/title/tt0351238/,3
Dogville  ,http://us.imdb.com/title/tt0276919/,3
Down With Love ,http://us.imdb.com/title/tt0309530/,3
Dreamcatcher  ,http://us.imdb.com/title/tt0285531/,0
The Dreamers  ,http://us.imdb.com/title/tt0309987/,2
Elephant  ,http://us.imdb.com/title/tt0363589/,3
Elf  ,http://us.imdb.com/title/tt0319343/,1
Evil ,http://us.imdb.com/title/tt0338309/,1
Fear X  ,http://us.imdb.com/title/tt0289944/,1
Final Destination 2  ,http://us.imdb.com/title/tt0309593/,3
Finding Nemo  ,http://us.imdb.com/title/tt0266543/,1
The Five Obstructions  ,http://us.imdb.com/title/tt0354575/,0
The Forest for the Trees ,http://us.imdb.com/title/tt0386862/,3
Freaky Friday  ,http://us.imdb.com/title/tt0322330/,3
Freddy vs. Jason  ,http://us.imdb.com/title/tt0329101/,3
Girl with a Pearl Earring ,http://us.imdb.com/title/tt0335119/,3
Girls Will Be Girls  ,http://us.imdb.com/title/tt0339071/,3
Goodbye Lenin!  ,http://us.imdb.com/title/tt0301357/,3
Gothika  ,http://us.imdb.com/title/tt0348836/,3
"Heung joh chow heung yau chow (Turn Left, Turn Right)  ",http://us.imdb.com/title/tt0367174/,3
High Roller: The Stu Ungar Story  ,http://us.imdb.com/title/tt0338467/,3
High Tension  ,http://us.imdb.com/title/tt0338095/,3
Holes  ,http://us.imdb.com/title/tt0311289/,2
Hollywood Homicide ,http://us.imdb.com/title/tt0329717/,1
Hot Wheels: World Race Highway 35  ,http://us.imdb.com/title/tt0377191/,1
House of 1000 Corpses ,http://us.imdb.com/title/tt0251736/,3
House of Sand and Fog  ,http://us.imdb.com/title/tt0315983/,3
House of the Dead  ,http://us.imdb.com/title/tt0317676/,2
How to Lose a Guy in 10 Days  ,http://us.imdb.com/title/tt0251127/,3
Hulk  ,http://us.imdb.com/title/tt0286716/,1
I Capture the Castle  ,http://us.imdb.com/title/tt0300015/,3
I'm Not Scared  ,http://us.imdb.com/title/tt0326977/,3
Identity  ,http://us.imdb.com/title/tt0309698/,1
In the Cut  ,http://us.imdb.com/title/tt0199626/,3
Interstella 5555: The 5tory of the 5ecret 5tar 5ystem  ,http://us.imdb.com/title/tt0368667/,0
Intolerable Cruelty  ,http://us.imdb.com/title/tt0138524/,3
It's Better to Be Wanted for Murder Than Not to Be Wanted at All ,http://us.imdb.com/title/tt0339882/,1
The Italian Job  ,http://us.imdb.com/title/tt0317740/,1
Jeepers Creepers II  ,http://us.imdb.com/title/tt0301470/,3
Johnny English ,http://us.imdb.com/title/tt0274166/,1
Ju-on 2  ,http://us.imdb.com/title/tt0367913/,3
The Jungle Book 2  ,http://us.imdb.com/title/tt0283426/,0
Kill Bill: Vol. 1   ,http://us.imdb.com/title/tt0266697/,3
Kontroll ,http://us.imdb.com/title/tt0373981/,0
Lara Croft Tomb Raider: The Cradle of Life  ,http://us.imdb.com/title/tt0325703/,3
The Last Samurai  ,http://us.imdb.com/title/tt0325710/,0
Le divorce  ,http://us.imdb.com/title/tt0306734/,3
The League of Extraordinary Gentlemen ,http://us.imdb.com/title/tt0311429/,0
"Legally Blonde 2: Red, White & Blonde  ",http://us.imdb.com/title/tt0333780/,3
Les triplettes de Belleville  ,http://us.imdb.com/title/tt0286244/,3
The Lizzie McGuire Movie  ,http://us.imdb.com/title/tt0306841/,3
The Lord of the Rings: The Return of the King  ,http://us.imdb.com/title/tt0167260/,1
Lost In Translation  ,http://us.imdb.com/title/tt0335266/,3
Love Actually   ,http://us.imdb.com/title/tt0314331/,3
Love Me If You Dare ,http://us.imdb.com/title/tt0364517/,1
Malibu Spring Break  ,http://us.imdb.com/title/tt0379363/,3
The Man Who Copied  ,http://us.imdb.com/title/tt0367859/,2
Master and Commander: The Far Side of the World  ,http://us.imdb.com/title/tt0311113/,0
The Matrix Reloaded   ,http://us.imdb.com/title/tt0234215/,3
The Matrix Revolutions   ,http://us.imdb.com/title/tt0242653/,3
Memories of Murder  ,http://us.imdb.com/title/tt0353969/,3
The Missing  ,http://us.imdb.com/title/tt0338188/,3
Moi et mon blanc ,http://us.imdb.com/title/tt0377094/,1
Mona Lisa Smile  ,http://us.imdb.com/title/tt0304415/,3
Monster  ,http://us.imdb.com/title/tt0340855/,3
The Mother  ,http://us.imdb.com/title/tt0323298/,3
My Boss's Daughter  ,http://us.imdb.com/title/tt0270980/,3
My Life Without Me  ,http://us.imdb.com/title/tt0314412/,3
Mystic River  ,http://us.imdb.com/title/tt0327056/,3
Nothing  ,http://us.imdb.com/title/tt0298482/,0
Off the Map  ,http://us.imdb.com/title/tt0332285/,3
Old School  ,http://us.imdb.com/title/tt0302886/,2
Oldboy  ,http://us.imdb.com/title/tt0364569/,1
Once Upon a Time in Mexico  ,http://us.imdb.com/title/tt0285823/,1
Ong-bak  ,http://us.imdb.com/title/tt0368909/,0
Open Water  ,http://us.imdb.com/title/tt0374102/,1
Peter Pan  ,http://us.imdb.com/title/tt0316396/,3
Pirates of the Caribbean: The Curse of the Black Pearl  ,http://us.imdb.com/title/tt0325980/,3
Prey for Rock & Roll  ,http://us.imdb.com/title/tt0307351/,3
Pride and Prejudice  ,http://us.imdb.com/title/tt0366920/,3
Rats  ,http://us.imdb.com/title/tt0277986/,3
The Recruit ,http://us.imdb.com/title/tt0292506/,1
Robot Stories  ,http://us.imdb.com/title/tt0301777/,3
The Room  ,http://us.imdb.com/title/tt0368226/,3
Rugrats Go Wild  ,http://us.imdb.com/title/tt0337711/,3
Runaway Jury ,http://us.imdb.com/title/tt0313542/,1
S.W.A.T.  ,http://us.imdb.com/title/tt0257076/,3
Scary Godmother: Halloween Spooktakular  ,http://us.imdb.com/title/tt0330859/,3
Scary Movie 3 ,http://us.imdb.com/title/tt0306047/,3
The School of Rock  ,http://us.imdb.com/title/tt0332379/,3
Secondhand Lions  ,http://us.imdb.com/title/tt0327137/,1
Shanghai Knights ,http://us.imdb.com/title/tt0300471/,1
Shattered Glass  ,http://us.imdb.com/title/tt0323944/,2
Sinbad: Legend of the Seven Seas  ,http://us.imdb.com/title/tt0165982/,2
Soldier's Girl  ,http://us.imdb.com/title/tt0324013/,3
Something's Gotta Give  ,http://us.imdb.com/title/tt0337741/,3
"Spring, Summer, Fall, Winter... and Spring  ",http://us.imdb.com/title/tt0374546/,1
Spy Kids 3-D: Game Over ,http://us.imdb.com/title/tt0338459/,3
Stara basn. Kiedy slonce bylo bogiem (An Ancient Tale: When the Sun was God)  ,http://us.imdb.com/title/tt0380726/,2
The Station Agent  ,http://us.imdb.com/title/tt0340377/,3
Stupeur et Tremblements  ,http://us.imdb.com/title/tt0318725/,3
Sunset Story ,http://us.imdb.com/title/tt0368310/,3
Swimming Pool ,http://us.imdb.com/title/tt0324133/,3
Terminator 3: Rise of the Machines  ,http://us.imdb.com/title/tt0181852/,3
Thirteen  ,http://us.imdb.com/title/tt0328538/,3
Time of the Wolf ,http://us.imdb.com/title/tt0324197/,2
Timeline  ,http://us.imdb.com/title/tt0300556/,1
Tokyo Godfathers  ,http://us.imdb.com/title/tt0388473/,3
Tough Luck ,http://us.imdb.com/title/tt0376263/,0
Undead  ,http://us.imdb.com/title/tt0339840/,3
Under the Tuscan Sun  ,http://us.imdb.com/title/tt0328589/,3
Underworld  ,http://us.imdb.com/title/tt0320691/,3
Uptown Girls  ,http://us.imdb.com/title/tt0263757/,3
View from the Top  ,http://us.imdb.com/title/tt0264150/,3
Voices of a Distant Star  ,http://us.imdb.com/title/tt0370754/,0
What a Girl Wants  ,http://us.imdb.com/title/tt0286788/,1
Wrong Turn  ,http://us.imdb.com/title/tt0295700/,3
X2 (X-Men 2)  ,http://us.imdb.com/title/tt0290334/,3
24 Hour Party People  ,http://us.imdb.com/title/tt0274309/,1
25th Hour  ,http://us.imdb.com/title/tt0307901/,2
28 Days Later...  ,http://us.imdb.com/title/tt0289043/,3
8 femmes  ,http://us.imdb.com/title/tt0283832/,3
8 Mile ,http://us.imdb.com/title/tt0298203/,1
A hidember ,http://us.imdb.com/title/tt0310567/,1
A la folie... pas du tout ,http://us.imdb.com/title/tt0291579/,3
A mi madre le gustan las mujeres ,http://us.imdb.com/title/tt0306432/,3
A Walk to Remember  ,http://us.imdb.com/title/tt0281358/,3
About a Boy ,http://us.imdb.com/title/tt0276751/,2
About Schmidt ,http://us.imdb.com/title/tt0257360/,1
Adaptation  ,http://us.imdb.com/title/tt0268126/,3
The Adventures of Pluto Nash  ,http://us.imdb.com/title/tt0180052/,2
All or Nothing  ,http://us.imdb.com/title/tt0286261/,3
Amandla! A Revolution in Four Part Harmony  ,http://us.imdb.com/title/tt0303297/,3
Amen. ,http://us.imdb.com/title/tt0280653/,1
Antwone Fisher ,http://us.imdb.com/title/tt0168786/,1
Armitage: Dual Matrix  ,http://us.imdb.com/title/tt0303678/,1
Asterix & Obelix: Mission Cleopatra (Astérix et Obélix: Mission Cléopâtre)  ,http://us.imdb.com/title/tt0250223/,3
Austin Powers in Goldmember ,http://us.imdb.com/title/tt0295178/,1
Bang Bang You're Dead  ,http://us.imdb.com/title/tt0288439/,1
The Banger Sisters  ,http://us.imdb.com/title/tt0280460/,3
Barbie as Rapunzel  ,http://us.imdb.com/title/tt0313255/,0
Below  ,http://us.imdb.com/title/tt0276816/,0
Bend It Like Beckham   ,http://us.imdb.com/title/tt0286499/,3
Big Girls Don't Cry  ,http://us.imdb.com/title/tt0291213/,3
Blade II  ,http://us.imdb.com/title/tt0187738/,1
Blue Crush  ,http://us.imdb.com/title/tt0300532/,3
The Bourne Identity  ,http://us.imdb.com/title/tt0258463/,1
Cabin Fever  ,http://us.imdb.com/title/tt0303816/,3
Cadet Kelly  ,http://us.imdb.com/title/tt0294425/,3
Carrie  ,http://us.imdb.com/title/tt0319970/,3
Catch Me If You Can  ,http://us.imdb.com/title/tt0264464/,1
Charlotte Sometimes ,http://us.imdb.com/title/tt0284478/,2
Chicago ,http://us.imdb.com/title/tt0299658/,3
City of God  ,http://us.imdb.com/title/tt0317248/,1
The Coast Guard  ,http://us.imdb.com/title/tt0341384/,1
Confessions of a Dangerous Mind  ,http://us.imdb.com/title/tt0270288/,2
Crossroads  ,http://us.imdb.com/title/tt0275022/,3
Cube2: Hypercube  ,http://us.imdb.com/title/tt0285492/,3
Cypher ,http://us.imdb.com/title/tt0284978/,1
The Dangerous Lives of Altar Boys  ,http://us.imdb.com/title/tt0238924/,1
Dark Water (Honogurai mizu no soko kara)  ,http://us.imdb.com/title/tt0308379/,3
Death to Smoochy  ,http://us.imdb.com/title/tt0266452/,2
demonlover ,http://us.imdb.com/title/tt0284034/,3
Devdas  ,http://us.imdb.com/title/tt0238936/,3
Die Another Day  ,http://us.imdb.com/title/tt0246460/,2
Dirty Pretty Things  ,http://us.imdb.com/title/tt0301199/,3
Divine Secrets of the Ya-Ya Sisterhood  ,http://us.imdb.com/title/tt0279778/,3
Dog Soldiers  ,http://us.imdb.com/title/tt0280609/,0
Dracula: Pages from a Virgin's Diary  ,http://us.imdb.com/title/tt0293113/,1
Dragonfly ,http://us.imdb.com/title/tt0259288/,1
Drumline ,http://us.imdb.com/title/tt0303933/,1
El bonaerense  ,http://us.imdb.com/title/tt0315850/,1
Embrassez qui vous voudrez  ,http://us.imdb.com/title/tt0290916/,3
Equilibrium  ,http://us.imdb.com/title/tt0238380/,1
Far from Heaven  ,http://us.imdb.com/title/tt0297884/,3
Femme Fatale  ,http://us.imdb.com/title/tt0280665/,3
Frida  ,http://us.imdb.com/title/tt0120679/,2
Friday After Next ,http://us.imdb.com/title/tt0293815/,2
Froid comme l'été (Cold as Summer)  ,http://us.imdb.com/title/tt0305589/,3
Funny Ha Ha  ,http://us.imdb.com/title/tt0327753/,3
Gangs of New York ,http://us.imdb.com/title/tt0217505/,1
Gerry  ,http://us.imdb.com/title/tt0302674/,0
The Good Girl  ,http://us.imdb.com/title/tt0279113/,3
Hable con ella [Talk to Her]  ,http://us.imdb.com/title/tt0287467/,3
Harry Potter and the Chamber of Secrets  ,http://us.imdb.com/title/tt0295297/,3
High Crimes  ,http://us.imdb.com/title/tt0257756/,3
Home Room ,http://us.imdb.com/title/tt0264689/,3
The Hot Chick  ,http://us.imdb.com/title/tt0302640/,3
The Hours  ,http://us.imdb.com/title/tt0274558/,3
The Hunchback of  Notre Dame II  ,http://us.imdb.com/title/tt0257778/,1
I Spy ,http://us.imdb.com/title/tt0297181/,1
I'm with Lucy  ,http://us.imdb.com/title/tt0282593/,0
Ice Age   ,http://us.imdb.com/title/tt0268380/,0
Igby Goes Down  ,http://us.imdb.com/title/tt0280760/,2
The Importance of Being Earnest  ,http://us.imdb.com/title/tt0278500/,3
Infernal Affairs  ,http://us.imdb.com/title/tt0338564/,1
Insomnia ,http://us.imdb.com/title/tt0278504/,1
Intimate Stories  ,http://us.imdb.com/title/tt0291988/,3
Irreversible ,http://us.imdb.com/title/tt0290673/,1
Is It College Yet?  ,http://us.imdb.com/title/tt0285627/,3
Ju-on: The Grudge  ,http://us.imdb.com/title/tt0364385/,3
K-19: The Widowmaker ,http://us.imdb.com/title/tt0267626/,0
Life or Something Like It  ,http://us.imdb.com/title/tt0282687/,3
Lilo and Stitch  ,http://us.imdb.com/title/tt0275847/,3
Lilya 4-Ever  ,http://us.imdb.com/title/tt0300140/,3
The Lord of the Rings: The Two Towers  ,http://us.imdb.com/title/tt0167261/,1
Los lunes al sol ,http://us.imdb.com/title/tt0319769/,1
Low-Flying Aircraft ,http://us.imdb.com/title/tt0190975/,3
The Magdalene Sisters  ,http://us.imdb.com/title/tt0318411/,3
Maggie and Annie  ,http://us.imdb.com/title/tt0426089/,3
Maid in Manhattan  ,http://us.imdb.com/title/tt0252076/,3
Marion Bridge  ,http://us.imdb.com/title/tt0329355/,3
The Master of Disguise ,http://us.imdb.com/title/tt0295427/,1
May ,http://us.imdb.com/title/tt0303361/,3
Men in Black II ,http://us.imdb.com/title/tt0120912/,1
Minority Report  ,http://us.imdb.com/title/tt0181689/,1
Moonlight Mile  ,http://us.imdb.com/title/tt0179098/,3
The Mothman Prophecies  ,http://us.imdb.com/title/tt0265349/,2
Mr Deeds  ,http://us.imdb.com/title/tt0280590/,2
My Big Fat Greek Wedding  ,http://us.imdb.com/title/tt0259446/,3
Naqoyqatsi  ,http://us.imdb.com/title/tt0145937/,0
Neko no ongaeshi (The cat returns)  ,http://us.imdb.com/title/tt0347618/,3
No Night Is Too Long ,http://us.imdb.com/title/tt0313410/,1
One Hour Photo  ,http://us.imdb.com/title/tt0265459/,1
Panic Room  ,http://us.imdb.com/title/tt0258000/,3
Phone Booth ,http://us.imdb.com/title/tt0183649/,1
The Pianist  ,http://us.imdb.com/title/tt0253474/,1
The Powerpuff Girls  ,http://us.imdb.com/title/tt0289408/,3
Punch-Drunk Love  ,http://us.imdb.com/title/tt0272338/,1
Queen of the Damned  ,http://us.imdb.com/title/tt0238546/,3
The Quiet American  ,http://us.imdb.com/title/tt0258068/,2
Rabbit-Proof Fence  ,http://us.imdb.com/title/tt0252444/,3
The Rats  ,http://us.imdb.com/title/tt0282418/,3
Real Women Have Curves  ,http://us.imdb.com/title/tt0296166/,3
Red Dragon  ,http://us.imdb.com/title/tt0289765/,1
Reign of Fire ,http://us.imdb.com/title/tt0253556/,1
Resident Evil  ,http://us.imdb.com/title/tt0120804/,3
The Ring  ,http://us.imdb.com/title/tt0298130/,3
Ripley's Game  ,http://us.imdb.com/title/tt0265651/,1
Road to Perdition  ,http://us.imdb.com/title/tt0257044/,0
Rose Red  ,http://us.imdb.com/title/tt0259153/,3
The Rules of Attraction  ,http://us.imdb.com/title/tt0292644/,3
S1m0ne  ,http://us.imdb.com/title/tt0258153/,3
The Santa Clause 2  ,http://us.imdb.com/title/tt0304669/,1
Scooby-Doo  ,http://us.imdb.com/title/tt0267913/,3
The Scorpion King ,http://us.imdb.com/title/tt0277296/,0
Secretary  ,http://us.imdb.com/title/tt0274812/,3
Signs  ,http://us.imdb.com/title/tt0286106/,1
Snow Dogs ,http://us.imdb.com/title/tt0281373/,1
Solaris ,http://us.imdb.com/title/tt0307479/,1
Spider ,http://us.imdb.com/title/tt0278731/,2
Spider-Man ,http://us.imdb.com/title/tt0145487/,1
Spirit: Stallion of the Cimarron  ,http://us.imdb.com/title/tt0166813/,1
Spun  ,http://us.imdb.com/title/tt0283003/,3
Spy Kids 2: Island of Lost Dreams ,http://us.imdb.com/title/tt0287717/,3
Star Trek: Nemesis  ,http://us.imdb.com/title/tt0253754/,1
Star Wars: Episode II - Attack of the Clones  ,http://us.imdb.com/title/tt0121765/,3
Sweet Home Alabama  ,http://us.imdb.com/title/tt0256415/,3
Sweet Sixteen  ,http://us.imdb.com/title/tt0313670/,0
The Sweetest Thing  ,http://us.imdb.com/title/tt0253867/,3
Sympathy for Mr. Vengeance  ,http://us.imdb.com/title/tt0310775/,3
Tan de repente ,http://us.imdb.com/title/tt0324158/,3
Teknolust  ,http://us.imdb.com/title/tt0270688/,3
Ten  ,http://us.imdb.com/title/tt0301978/,3
They  ,http://us.imdb.com/title/tt0283632/,3
Time Changer  ,http://us.imdb.com/title/tt0295725/,0
Tipping the Velvet  ,http://us.imdb.com/title/tt0324264/,3
Tomie: Saishuu-sho - kindan no kajitsu  ,http://us.imdb.com/title/tt0348226/,3
The Transporter ,http://us.imdb.com/title/tt0293662/,0
Treasure Planet  ,http://us.imdb.com/title/tt0133240/,3
Tuck Everlasting ,http://us.imdb.com/title/tt0283084/,3
The Tuxedo ,http://us.imdb.com/title/tt0290095/,0
The Twilight Samurai  ,http://us.imdb.com/title/tt0351817/,3
Two Weeks Notice  ,http://us.imdb.com/title/tt0313737/,3
Undercover Brother  ,http://us.imdb.com/title/tt0279493/,3
Unfaithful  ,http://us.imdb.com/title/tt0250797/,3
The Vagina Monologues  ,http://us.imdb.com/title/tt0244283/,0
Valami Amerika ,http://us.imdb.com/title/tt0303184/,1
Waking Up in Reno  ,http://us.imdb.com/title/tt0219400/,3
We Were Soldiers  ,http://us.imdb.com/title/tt0277434/,3
Whale Rider ,http://us.imdb.com/title/tt0298228/,3
White Oleander  ,http://us.imdb.com/title/tt0283139/,3
Wilbur Wants to Kill Himself  ,http://us.imdb.com/title/tt0329767/,3
The Wild Thornberrys Movie  ,http://us.imdb.com/title/tt0282120/,3
Windtalkers  ,http://us.imdb.com/title/tt0245562/,0
WiseGirls ,http://us.imdb.com/title/tt0284655/,3
xXx  ,http://us.imdb.com/title/tt0295701/,1
Ying xiong (Hero)  ,http://us.imdb.com/title/tt0299977/,3
Yossi & Jagger  ,http://us.imdb.com/title/tt0334754/,2
The 51st State  ,http://us.imdb.com/title/tt0227984/,0
A Beautiful Mind  ,http://us.imdb.com/title/tt0268978/,1
A Knight's Tale ,http://us.imdb.com/title/tt0183790/,2
Along Came A Spider ,http://us.imdb.com/title/tt0164334/,3
Amazons and Gladiators  ,http://us.imdb.com/title/tt0275913/,3
Amelie  ,http://us.imdb.com/title/tt0211915/,3
American Outlaws  ,http://us.imdb.com/title/tt0244000/,1
American Pie 2  ,http://us.imdb.com/title/tt0252866/,3
Antitrust  ,http://us.imdb.com/title/tt0218817/,2
Arachnid  ,http://us.imdb.com/title/tt0271972/,3
Arite hime/Princess Arete  ,http://us.imdb.com/title/tt0306474/,3
Artificial Intelligence: AI ,http://us.imdb.com/title/tt0212720/,1
The Atlantis Conspiracy  ,http://us.imdb.com/title/tt0253595/,3
Atlantis: The Lost Empire  ,http://us.imdb.com/title/tt0230011/,1
Band of Brothers  ,http://us.imdb.com/title/tt0185906/,1
Baran  ,http://us.imdb.com/title/tt0233841/,0
Behind Enemy Lines  ,http://us.imdb.com/title/tt0159273/,0
"Belphegor, Phantom of the Louvre (Belphegor - Le fantome du Louvre)  ",http://us.imdb.com/title/tt0214529/,3
Black Hawk Down  ,http://us.imdb.com/title/tt0265086/,0
Blow ,http://us.imdb.com/title/tt0221027/,1
The Breed  ,http://us.imdb.com/title/tt0265104/,0
Bridget Jones's Diary  ,http://us.imdb.com/title/tt0243155/,3
Brotherhood of the Wolf  ,http://us.imdb.com/title/tt0237534/,2
Caos  ,http://us.imdb.com/title/tt0265116/,3
Charlotte Gray  ,http://us.imdb.com/title/tt0245046/,3
Chori Chori Chupke Chupke  ,http://us.imdb.com/title/tt0256692/,1
Cowboy Bebop: The Movie  ,http://us.imdb.com/title/tt0275277/,3
The Curse of the Jade Scorpion  ,http://us.imdb.com/title/tt0256524/,3
Dagon  ,http://us.imdb.com/title/tt0264508/,3
Don't Say A Word  ,http://us.imdb.com/title/tt0260866/,3
Donnie Darko  ,http://us.imdb.com/title/tt0246578/,3
Dr. Dolittle 2  ,http://us.imdb.com/title/tt0240462/,3
El Espinazo del Diablo ,http://us.imdb.com/title/tt0256009/,1
Elvira's Haunted Hills  ,http://us.imdb.com/title/tt0265171/,3
Epoch ,http://us.imdb.com/title/tt0233657/,1
Escanaba in da Moonlight  ,http://us.imdb.com/title/tt0180679/,0
Evolution  ,http://us.imdb.com/title/tt0251075/,3
The Fast and the Furious  ,http://us.imdb.com/title/tt0232500/,1
Fat Girl ,http://us.imdb.com/title/tt0243255/,3
Finder's Fee  ,http://us.imdb.com/title/tt0192023/,1
From Hell  ,http://us.imdb.com/title/tt0120681/,3
Ghost World  ,http://us.imdb.com/title/tt0162346/,3
Ghosts of Mars  ,http://us.imdb.com/title/tt0228333/,3
The Glass House  ,http://us.imdb.com/title/tt0221218/,3
Glitter  ,http://us.imdb.com/title/tt0118589/,3
Go  ,http://us.imdb.com/title/tt0299937/,2
God Is Great and I'm Not ,http://us.imdb.com/title/tt0287986/,1
Gosford Park  ,http://us.imdb.com/title/tt0280707/,3
Goyangileul butaghae (Take Care of My Cat)  ,http://us.imdb.com/title/tt0296658/,3
Gypsy 83  ,http://us.imdb.com/title/tt0251110/,3
Hannibal  ,http://us.imdb.com/title/tt0212985/,3
Harry Potter and the Sorcerer's Stone  ,http://us.imdb.com/title/tt0241527/,3
He Died with a Felafel in His Hand ,http://us.imdb.com/title/tt0172543/,3
Heartbreakers  ,http://us.imdb.com/title/tt0125022/,3
Hedwig and the Angry Inch  ,http://us.imdb.com/title/tt0248845/,3
Heist  ,http://us.imdb.com/title/tt0252503/,3
The Hidden Half (Nimeh-ye penhan) ,http://us.imdb.com/title/tt0277925/,3
High Heels and Low Lifes  ,http://us.imdb.com/title/tt0253126/,3
Hitched  ,http://us.imdb.com/title/tt0272127/,3
How High ,http://us.imdb.com/title/tt0278488/,1
Human Nature ,http://us.imdb.com/title/tt0219822/,3
Hundstage  ,http://us.imdb.com/title/tt0290661/,3
I Am Sam  ,http://us.imdb.com/title/tt0277027/,3
Impostor ,http://us.imdb.com/title/tt0160399/,0
In the Bedroom  ,http://us.imdb.com/title/tt0247425/,3
In the Time of the Butterflies  ,http://us.imdb.com/title/tt0263467/,3
Jason X ,http://us.imdb.com/title/tt0211443/,3
Jay and Silent Bob Strike Back  ,http://us.imdb.com/title/tt0261392/,3
Jeepers Creepers  ,http://us.imdb.com/title/tt0263488/,3
Josie and the Pussycats  ,http://us.imdb.com/title/tt0236348/,3
Jump Tomorrow  ,http://us.imdb.com/title/tt0273300/,3
Jurassic Park III  ,http://us.imdb.com/title/tt0163025/,2
K-PAX  ,http://us.imdb.com/title/tt0272152/,1
Kabhi Khushi Kabhie Gham...  ,http://us.imdb.com/title/tt0248126/,3
Kairo  ,http://us.imdb.com/title/tt0286751/,3
Kate & Leopold   ,http://us.imdb.com/title/tt0035423/,2
Kiss of the Dragon  ,http://us.imdb.com/title/tt0271027/,1
Kissing Jessica Stein  ,http://us.imdb.com/title/tt0264761/,3
L'uomo in più  ,http://us.imdb.com/title/tt0295671/,1
L.I.E.  ,http://us.imdb.com/title/tt0242587/,1
la ciénaga ,http://us.imdb.com/title/tt0240419/,3
La fille de Keltoum ,http://us.imdb.com/title/tt0312687/,3
Lagaan - Once Upon a Time in India  ,http://us.imdb.com/title/tt0169102/,3
Lara Croft: Tomb Raider  ,http://us.imdb.com/title/tt0146316/,0
Late Marriage  ,http://us.imdb.com/title/tt0287471/,2
Le fate ignoranti  ,http://us.imdb.com/title/tt0274497/,3
Legally Blonde   ,http://us.imdb.com/title/tt0250494/,3
The Legend of Suriyothai  ,http://us.imdb.com/title/tt0290879/,3
The Lord of the Rings: The Fellowship of the Ring   ,http://us.imdb.com/title/tt0120737/,1
Lost and Delirious   ,http://us.imdb.com/title/tt0245238/,3
Lovely and Amazing  ,http://us.imdb.com/title/tt0258273/,3
Lucky Girl (a.k.a. My Daughter's Secret Life)  ,http://us.imdb.com/title/tt0279204/,3
The Majestic ,http://us.imdb.com/title/tt0268995/,1
Manic  ,http://us.imdb.com/title/tt0252684/,3
Me Without You  ,http://us.imdb.com/title/tt0263725/,3
The Mexican  ,http://us.imdb.com/title/tt0236493/,1
Millennium Actress  ,http://us.imdb.com/title/tt0291350/,2
Miss Minoes (a.k.a Undercover Kitty)  ,http://us.imdb.com/title/tt0279231/,3
The Mists of Avalon ,http://us.imdb.com/title/tt0244353/,3
Monkeybone  ,http://us.imdb.com/title/tt0166276/,3
Monsoon Wedding  ,http://us.imdb.com/title/tt0265343/,3
Monster's Ball   ,http://us.imdb.com/title/tt0285742/,2
"Monsters, Inc.  ",http://us.imdb.com/title/tt0198781/,1
Mostly Martha ,http://us.imdb.com/title/tt0246772/,3
Moszkva ter ,http://us.imdb.com/title/tt0273840/,2
Moulin Rouge!  ,http://us.imdb.com/title/tt0203009/,3
Mulholland Dr.  ,http://us.imdb.com/title/tt0166924/,3
The Mummy Returns  ,http://us.imdb.com/title/tt0209163/,3
The Mystic Masseur  ,http://us.imdb.com/title/tt0282771/,2
The Navigators ,http://us.imdb.com/title/tt0279977/,1
Not Another Teen Movie  ,http://us.imdb.com/title/tt0277371/,3
Nowhere in Africa  ,http://us.imdb.com/title/tt0161860/,3
Ocean's Eleven  ,http://us.imdb.com/title/tt0240772/,1
The One  ,http://us.imdb.com/title/tt0267804/,0
Original Sin ,http://us.imdb.com/title/tt0218922/,1
Osmosis Jones  ,http://us.imdb.com/title/tt0181739/,3
The Others  ,http://us.imdb.com/title/tt0230600/,3
Pearl Harbor  ,http://us.imdb.com/title/tt0213149/,2
The Piano Teacher ,http://us.imdb.com/title/tt0254686/,3
Planet of the Apes  ,http://us.imdb.com/title/tt0133152/,3
The Princess Diaries  ,http://us.imdb.com/title/tt0247638/,3
Rat Race  ,http://us.imdb.com/title/tt0250687/,3
Read My Lips ,http://us.imdb.com/title/tt0274117/,3
