movie_name,movie_yr,movie_directors,movie_writers
Without Men,2011,['Gabriela Tagliavini'],"['Gabriela Tagliavini', 'James Canon']"
The Woman,2011,['Lucky McKee'],"['Jack Ketchum', 'Lucky McKee']"
Wuthering Heights,2011,['Andrea Arnold'],"['Andrea Arnold', 'Olivia Hetreed']"
X: First Class,2011,['Matthew Vaughn'],"['Ashley Miller', 'Zack Stentz']"
xxxHolic Rô Adayume,2011,['Tsutomu Mizushima'],"['Clamp', 'Nanase Ôkawa']"
The Year Dolly Parton Was My Mom,2011,['Tara Johns'],['Tara Johns']
Yelling to the Sky,2011,['Victoria Mahoney'],['Victoria Mahoney']
Tonight You're Mine,2011,['David Mackenzie'],['Thomas Leveritt']
You're Next,2011,['Adam Wingard'],['Simon Barrett']
Young Adult,2011,['Jason Reitman'],['Diablo Cody']
Your Highness,2011,['David Gordon Green'],"['Danny McBride', 'Ben Best']"
Your Sister's Sister,2011,['Lynn Shelton'],['Lynn Shelton']
Tamara Drewe,2010,['Stephen Frears'],"['Posy Simmonds', 'Moira Buffini']"
127 Hours,2010,['Danny Boyle'],"['Danny Boyle', 'Simon Beaufoy']"
Jûsan-nin no shikaku,2010,['Takashi Miike'],"['Kaneo Ikegami', 'Shoichirou Ikemiya']"
16 Wishes,2010,['Peter DeLuise'],['Annie DeYoung']
18 comidas,2010,['Jorge Coira'],"['Jorge Coira', 'Araceli Gonda']"
L'immortel,2010,['Richard Berry'],"['Franz-Olivier Giesbert', 'Richard Berry']"
30 Days of Night: Dark Days,2010,['Ben Ketai'],"['Steve Niles', 'Ben Ketai']"
4.3.2.1.,2010,"['Noel Clarke', 'Mark Davis']",['Noel Clarke']
A Bag of Hammers,2011,['Brian Crano'],"['Brian Crano', 'Jake Sandvig']"
A Little Help,2010,['Michael J. Weithorn'],['Michael J. Weithorn']
A Marine Story,2010,['Ned Farr'],['Ned Farr']
A Nightmare on Elm Street,2010,['Samuel Bayer'],"['Wesley Strick', 'Eric Heisserer']"
The A-Team,2010,['Joe Carnahan'],"['Joe Carnahan', 'Brian Bloom']"
Abel,2010,['Diego Luna'],"['Augusto Mendoza', 'Diego Luna']"
Tang shan da di zhen,2010,['Xiaogang Feng'],"['Wu Si', 'Ling Zhang']"
Alice in Wonderland,2010,['Tim Burton'],"['Linda Woolverton', 'Lewis Carroll']"
All About Evil,2010,['Joshua Grannell'],['Joshua Grannell']
Amador,2010,['Fernando León de Aranoa'],['Fernando León de Aranoa']
The Amazing Bulk,2012,['Lewis Schoenbrun'],"['Keith Schaffner', 'Jeremiah Campbell']"
The American,2010,['Anton Corbijn'],"['Rowan Joffe', 'Martin Booth']"
An Invisible Sign,2010,['Marilyn Agrelo'],"['Pamela Falk', 'Michael Ellis']"
And Soon the Darkness,2010,['Marcos Efron'],"['Jennifer Derwingson', 'Marcos Efron']"
Animal Kingdom,2010,['David Michôd'],['David Michôd']
Another Year,2010,['Mike Leigh'],['Mike Leigh']
Arrietty,2010,['Hiromasa Yonebayashi'],"['Mary Norton', 'Hayao Miyazaki']"
The Back-up Plan,2010,['Alan Poul'],['Kate Angelo']
Bal,2010,['Semih Kaplanoglu'],"['Semih Kaplanoglu', 'Orçun Köksal']"
Band Baaja Baaraat,2010,['Maneesh Sharma'],"['Amitabh Bhattacharya', 'Habib Faisal']"
Bandeiji,2010,['Takeshi Kobayashi'],"['Chika Kan', 'Shunji Iwai']"
Barbie in a Mermaid Tale,2010,['Adam Wood'],['Elise Allen']
Barney's Version,2010,['Richard J. Lewis'],"['Mordecai Richler', 'Michael Konyves']"
Basilicata Coast to Coast,2010,['Rocco Papaleo'],"['Walter Lupo', 'Rocco Papaleo']"
Batman: Under the Red Hood,2010,['Brandon Vietti'],"['Judd Winick', 'Bob Kane']"
BearCity,2010,['Douglas Langway'],"['Douglas Langway', 'Lawrence Ferber']"
Kim Bok-nam salinsageonui jeonmal,2010,['Cheol-soo Jang'],['Kwang-young Choi']
Beginners,2010,['Mike Mills'],['Mike Mills']
Beyond the Black Rainbow,2010,['Panos Cosmatos'],['Panos Cosmatos']
Bill Cunningham New York,2010,['Richard Press'],"['Bill Cunningham', 'Anna Wintour', 'Michael Kors']"
Biutiful,2010,['Alejandro G. Iñárritu'],"['Alejandro G. Iñárritu', 'Alejandro G. Iñárritu']"
Black Swan,2010,['Darren Aronofsky'],"['Mark Heyman', 'Andres Heinz']"
Vénus noire,2010,['Abdellatif Kechiche'],"['Abdellatif Kechiche', 'Abdellatif Kechiche']"
Blue Valentine,2010,['Derek Cianfrance'],"['Derek Cianfrance', 'Joey Curtis']"
The Book of Eli,2010,"['Albert Hughes', 'Allen Hughes']",['Gary Whitta']
Boy,2010,['Taika Waititi'],['Taika Waititi']
Boy Wonder,2010,['Michael Morrissey'],['Michael Morrissey']
Bratz: Pampered Petz,2010,['Bob Doucette'],['Sindy McKay']
Break Ke Baad,2010,['Danish Aslam'],"['Danish Aslam', 'Vishal Dadlani']"
Browncoats: Redemption,2010,['Michael C. Dougherty'],['Michael C. Dougherty']
Buried,2010,['Rodrigo Cortés'],['Chris Sparling']
Burlesque,2010,['Steve Antin'],['Steve Antin']
Ca$h,2010,['Stephen Milburn Anderson'],['Stephen Milburn Anderson']
678,2010,['Mohamed Diab'],['Mohamed Diab']
Camp Rock 2: The Final Jam,2010,['Paul Hoen'],"['Dan Berendsen', 'Karin Gist']"
Carancho,2010,['Pablo Trapero'],"['Alejandro Fadel', 'Martín Mauregui']"
Casino Jack,2010,['George Hickenlooper'],['Norman Snider']
Catfish,2010,"['Henry Joost', 'Ariel Schulman']","['Nev Schulman', 'Ariel Schulman', 'Henry Joost']"
Cemetery Junction,2010,"['Ricky Gervais', 'Stephen Merchant']","['Ricky Gervais', 'Stephen Merchant']"
Centurion,2010,['Neil Marshall'],['Neil Marshall']
Ceremony,2010,['Max Winkler'],['Max Winkler']
Certified Copy,2010,['Abbas Kiarostami'],"['Caroline Eliacheff', 'Abbas Kiarostami']"
Charlie St. Cloud,2010,['Burr Steers'],"['Craig Pearce', 'Lewis Colick']"
Chasing Legends,2010,['Jason Berry'],['Jason Berry']
Chico & Rita,2010,"['Tono Errando', 'Javier Mariscal', '1 more credit']","['Ignacio Martínez de Pisón', 'Fernando Trueba']"
The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,['Michael Apted'],"['Christopher Markus', 'Stephen McFeely']"
Clash of the Titans,2010,['Louis Leterrier'],"['Travis Beacham', 'Phil Hay']"
The Client List,2010,['Eric Laneuville'],['Suzanne Martin']
The Clinic,2010,['James Rabbitts'],['James Rabbitts']
The Clock,2010,['Christian Marclay'],['Christian Marclay']
Como Esquecer,2010,['Malu De Martino'],"['José Carvalho', 'Sabina Anzuategui']"
Kokuhaku,2010,['Tetsuya Nakashima'],"['Kanae Minato', 'Tetsuya Nakashima']"
The Conspirator,2010,['Robert Redford'],"['James D. Solomon', 'James D. Solomon']"
Conviction,2010,['Tony Goldwyn'],['Pamela Gray']
Cop Out,2010,['Kevin Smith'],"['Robb Cullen', 'Mark Cullen']"
The Corridor,2010,['Evan Kelly'],['Josh MacDonald']
Country Strong,2010,['Shana Feste'],['Shana Feste']
The Crazies,2010,['Breck Eisner'],"['Scott Kosar', 'Ray Wright']"
Cyrus,2010,"['Jay Duplass', 'Mark Duplass']","['Mark Duplass', 'Jay Duplass']"
Das letzte Schweigen,2010,['Baran bo Odar'],"['Baran bo Odar', 'Jan Costin Wagner']"
Date Night,2010,['Shawn Levy'],['Josh Klausner']
Daydream Nation,2010,['Michael Goldbach'],"['Michael Goldbach', 'Jacob Tierney']"
Dear John,2010,['Lasse Hallström'],"['Jamie Linden', 'Nicholas Sparks']"
The Debt,2010,['John Madden'],"['Matthew Vaughn', 'Jane Goldman']"
Denizen,2010,['J.A. Steel'],['J.A. Steel']
Despicable Me,2010,"['Pierre Coffin', 'Chris Renaud']","['Cinco Paul', 'Ken Daurio']"
Di renjie: Tong tian di guo,2010,['Hark Tsui'],"['Chia-Lu Chang', 'Kuo-Fu Chen']"
Devil,2010,['John Erick Dowdle'],"['Brian Nelson', 'M. Night Shyamalan']"
Diary of a Wimpy Kid,2010,['Thor Freudenthal'],"['Jackie Filgo', 'Jeff Filgo']"
Diciotto anni dopo,2010,['Edoardo Leo'],"['Marco Bonini', 'Edoardo Leo']"
Dinner for Schmucks,2010,['Jay Roach'],"['David Guion', 'Michael Handelman']"
The Disciple,2010,['Emilio Ruiz Barrachina'],"['Stephen Hughes', 'Emilio Ruiz Barrachina']"
Don't Be Afraid of the Dark,2010,['Troy Nixey'],"['Guillermo del Toro', 'Matthew Robbins']"
Brother and Sister,2010,['Daniel Burman'],"['Daniel Burman', 'Diego Dubcovsky']"
Due Date,2010,['Todd Phillips'],"['Alan R. Cohen', 'Alan Freedland']"
Dylan Dog: Dead of Night,2010,['Kevin Munroe'],"['Thomas Dean Donnelly', 'Joshua Oppenheimer']"
Easy A,2010,['Will Gluck'],['Bert V. Royal']
Eat Me!,2010,['Katie Carman-Lehach'],['Elizabeth Lee']
Eat Pray Love,2010,['Ryan Murphy'],"['Ryan Murphy', 'Jennifer Salt']"
Edge of Darkness,2010,['Martin Campbell'],"['William Monahan', 'Andrew Bovell']"
El dios de madera,2010,['Vicente Molina Foix'],['Vicente Molina Foix']
Elektra Luxx,2010,['Sebastian Gutierrez'],"['Sebastian Gutierrez', 'Sebastian Gutierrez']"
Elena Undone,2010,['Nicole Conn'],['Nicole Conn']
Elle s'appelait Sarah,2010,['Gilles Paquet-Brenner'],"['Tatiana De Rosnay', 'Serge Joncour']"
Enthiran,2010,['S. Shankar'],"['Madhan Karky', 'Swanand Kirkire']"
Essential Killing,2010,['Jerzy Skolimowski'],"['Jerzy Skolimowski', 'Ewa Piaskowska']"
Everything Must Go,2010,['Dan Rush'],"['Dan Rush', 'Raymond Carver']"
Exit Through the Gift Shop,2010,['Banksy'],"['Banksy', 'Mr. Brainwash', 'Space Invader']"
The Expendables,2010,['Sylvester Stallone'],"['Dave Callaham', 'Sylvester Stallone']"
The Experiment,2010,['Paul Scheuring'],"['Paul Scheuring', 'Mario Giordano']"
Les aventures extraordinaires d'Adèle Blanc-Sec,2010,['Luc Besson'],"['Luc Besson', 'Jacques Tardi']"
Fair Game,2010,['Doug Liman'],"['Jez Butterworth', 'John-Henry Butterworth']"
"Fanny, Annie & Danny",2010,['Chris Brown'],['Chris Brown']
Faster,2010,['George Tillman Jr.'],"['Tony Gayton', 'Joe Gayton']"
Feeding Frenzy,2010,"['Jay Bauman', 'Mike Stoklasa']","['Jay Bauman', 'Rich Evans']"
The Fighter,2010,['David O. Russell'],"['Scott Silver', 'Paul Tamasy']"
First Night,2010,['Christopher Menaul'],"['Christopher Menaul', 'Jeremy Sams']"
Flipped,2010,['Rob Reiner'],"['Rob Reiner', 'Andrew Scheinman']"
Food Stamped,2010,"['Shira Potash', 'Yoav Potash']","['Shira Potash', 'Yoav Potash']"
80 egunean,2010,"['Jon Garaño', 'Jose Mari Goenaga']","['Jon Garaño', 'Jose Mari Goenaga']"
For Colored Girls,2010,['Tyler Perry'],"['Tyler Perry', 'Ntozake Shange']"
Four Lions,2010,['Christopher Morris'],"['Christopher Morris', 'Sam Bain']"
The Four-Faced Liar,2010,['Jacob Chase'],['Marja-Lewis Ryan']
Frankie & Alice,2010,['Geoffrey Sax'],"['Cheryl Edwards', 'Marko King']"
Frozen,2010,['Adam Green'],['Adam Green']
Get Him to the Greek,2010,['Nicholas Stoller'],"['Nicholas Stoller', 'Jason Segel']"
The Ghost Writer,2010,['Roman Polanski'],"['Robert Harris', 'Roman Polanski']"
Going Postal     ,None,"['Steve Pemberton', 'Tamsin Greig', 'Madhav Sharma', 'See full cast & crew']",None
Going the Distance,2010,['Nanette Burstein'],['Geoff LaTulippe']
The Good Witch's Gift,2010,['Craig Pryce'],"['Rod Spence', 'G. Ross Parker']"
El Gran Vázquez,2010,['Óscar Aibar'],['Óscar Aibar']
Green Zone,2010,['Paul Greengrass'],"['Brian Helgeland', 'Rajiv Chandrasekaran']"
Greenberg,2010,['Noah Baumbach'],"['Jennifer Jason Leigh', 'Noah Baumbach']"
Grown Ups,2010,['Dennis Dugan'],"['Adam Sandler', 'Fred Wolf']"
Gunless,2010,['William Phillips'],['William Phillips']
The Hairdresser,2010,['Doris Dörrie'],['Laila Stieler']
Halo Legends,2010,"[""Frank O'Connor"", 'Shinji Aramaki', '11 more credits']","['Joseph Staten', ""Frank O'Connor""]"
Happythankyoumoreplease,2010,['Josh Radnor'],['Josh Radnor']
Harry Potter and the Deathly Hallows: Part 1,2010,['David Yates'],"['Steve Kloves', 'J.K. Rowling']"
Heartbeats,2010,['Xavier Dolan'],['Xavier Dolan']
The Heavy,2009,['Marcus Warren'],['Marcus Warren']
The Hollywood Complex,2011,"['Dylan Nelson', 'Dan Sturman']","['Andrew Manley', 'Rosie Forti', 'Toni Casala']"
Hot Tub Time Machine,2010,['Steve Pink'],"['Josh Heald', 'Sean Anders']"
Hanyo,2010,['Sang-soo Im'],"['Ki-young Kim', 'Sang-soo Im']"
How Do You Know,2010,['James L. Brooks'],['James L. Brooks']
Kak ya provyol etim letom,2010,['Aleksey Popogrebskiy'],['Aleksey Popogrebskiy']
How to Train Your Dragon,2010,"['Dean DeBlois', 'Chris Sanders']","['William Davies', 'Dean DeBlois']"
Howl,2010,"['Rob Epstein', 'Jeffrey Friedman']","['Rob Epstein', 'Jeffrey Friedman']"
The Human Resources Manager,2010,['Eran Riklis'],"['Noah Stollman', 'Avraham B. Yehoshua']"
Hunter Prey,2010,['Sandy Collora'],"['Nick Damon', 'Sandy Collora']"
The Hunter,2010,['Rafi Pitts'],['Rafi Pitts']
Hypothermia,2010,['James Felix McKenney'],['James Felix McKenney']
Io sono l'amore,2009,['Luca Guadagnino'],"['Barbara Alberti', 'Ivan Cotroneo']"
I Saw the Devil,2010,['Jee-woon Kim'],"['Jee-woon Kim', 'Hoon-jung Park']"
I Will Follow,2010,['Ava DuVernay'],['Ava DuVernay']
L'illusionniste,2010,['Sylvain Chomet'],"['Sylvain Chomet', 'Jacques Tati']"
Incendies,2010,['Denis Villeneuve'],"['Denis Villeneuve', 'Wajdi Mouawad']"
Inception,2010,['Christopher Nolan'],['Christopher Nolan']
Insidious,2010,['James Wan'],['Leigh Whannell']
Entre nos mains,2010,['Mariana Otero'],['Mariana Otero']
Ip Man 2,2010,['Wilson Yip'],"['Tai-lee Chan', 'Hiu-Yan Choi']"
Iron Man 2,2010,['Jon Favreau'],"['Justin Theroux', 'Stan Lee']"
It's Kind of a Funny Story,2010,"['Anna Boden', 'Ryan Fleck']","['Anna Boden', 'Ryan Fleck']"
Jack and the Beanstalk,2009,['Gary J. Tunnicliffe'],"['Flip Kobler', 'Cindy Marcus']"
Jack Goes Boating,2010,['Philip Seymour Hoffman'],"['Robert Glaudini', 'Robert Glaudini']"
Le fils à Jo,2011,['Philippe Guillard'],['Philippe Guillard']
Jucy,2010,['Louise Alston'],"['Francesca Gasteen', 'Cindy Nelson']"
Just Wright,2010,['Sanaa Hamri'],['Michael Elliot']
Justice League: Crisis on Two Earths,2010,"['Sam Liu', 'Lauren Montgomery']","['Dwayne McDuffie', 'Jerry Siegel']"
Kaboom,2010,['Gregg Araki'],['Gregg Araki']
The Karate Kid,2010,['Harald Zwart'],"['Christopher Murphey', 'Robert Mark Kamen']"
Kick-Ass,2010,['Matthew Vaughn'],"['Jane Goldman', 'Matthew Vaughn']"
The Kids Are All Right,2010,['Lisa Cholodenko'],"['Lisa Cholodenko', 'Stuart Blumberg']"
The Killer Inside Me,2010,['Michael Winterbottom'],"['John Curran', 'Jim Thompson']"
The Killing Jar,2010,['Mark Young'],['Mark Young']
Kongen av Bastøy,2010,['Marius Holst'],"['Mette M. Bølstad', 'Lars Saabye Christensen']"
The King's Speech,2010,['Tom Hooper'],['David Seidler']
Knight and Day,2010,['James Mangold'],"[""Patrick O'Neill""]"
La tête en friche,2010,['Jean Becker'],"['Jean Becker', 'Jean-Loup Dabadie']"
The Last Airbender,2010,['M. Night Shyamalan'],['M. Night Shyamalan']
The Last Exorcism,2010,['Daniel Stamm'],"['Huck Botko', 'Andrew Gurland']"
The Last Song,2010,['Julie Anne Robinson'],"['Nicholas Sparks', 'Jeff Van Wie']"
Leading Ladies,2010,"['Daniel Beahm', 'Erika Randall Beahm']","['Erika Randall Beahm', 'Jennifer Heaton']"
Leap Year,2010,['Anand Tucker'],"['Deborah Kaplan', 'Harry Elfont']"
Legion,2010,['Scott Stewart'],"['Peter Schink', 'Scott Stewart']"
Les émotifs anonymes,2010,['Jean-Pierre Améris'],"['Jean-Pierre Améris', 'Philippe Blasband']"
Let Me In,2010,['Matt Reeves'],"['Matt Reeves', 'John Ajvide Lindqvist']"
Letters to Juliet,2010,['Gary Winick'],"['Jose Rivera', 'Tim Sullivan']"
Les petits mouchoirs,2010,['Guillaume Canet'],['Guillaume Canet']
London Boulevard,2010,['William Monahan'],"['William Monahan', 'Ken Bruen']"
Los ojos de Julia,2010,['Guillem Morales'],"['Guillem Morales', 'Oriol Paulo']"
The Losers,2010,['Sylvain White'],"['Peter Berg', 'James Vanderbilt']"
The Lottery,2010,['Madeleine Sackler'],"['Cory Booker', 'Geoffrey Canada', 'Candice Fryer']"
Love & Other Drugs,2010,['Edward Zwick'],"['Charles Randolph', 'Edward Zwick']"
Chi Ming yi Chun Kiu,2010,['Ho-Cheung Pang'],"['Heiward Mak', 'Ho-Cheung Pang']"
Love Like Poison,2010,['Katell Quillévéré'],"['Mariette Désert', 'Katell Quillévéré']"
MacGruber,2010,['Jorma Taccone'],"['Will Forte', 'John Solomon']"
Machete,2010,"['Ethan Maniquis', 'Robert Rodriguez']","['Robert Rodriguez', 'Álvaro Rodríguez']"
Made in Dagenham,2010,['Nigel Cole'],['William Ivory']
Majorité opprimée,2010,['Eléonore Pourriat'],"['Eléonore Pourriat', 'Eléonore Pourriat']"
Meek's Cutoff,2010,['Kelly Reichardt'],['Jonathan Raymond']
Megamind,2010,['Tom McGrath'],"['Alan Schoolcraft', 'Brent Simons']"
Middle Men,2009,['George Gallo'],"['George Gallo', 'Andy Weiss']"
Mine vaganti,2010,['Ferzan Ozpetek'],"['Ivan Cotroneo', 'Ferzan Ozpetek']"
Báng-kah,2010,['Doze Niu'],['Li-ting Tseng']
Mongolian Death Worm,2010,['Steven R. Monroe'],"['Neil Elman', 'Kevin Leeson']"
Monsters,2010,['Gareth Edwards'],['Gareth Edwards']
Morning Glory,2010,['Roger Michell'],['Aline Brosh McKenna']
"Nannerl, la soeur de Mozart",2010,['René Féret'],['René Féret']
My Babysitter's a Vampire,2010,['Bruce McDonald'],"['Tim Burns', 'Tim Burns']"
My Soul to Take,2010,['Wes Craven'],['Wes Craven']
Mistérios de Lisboa,2010,['Raoul Ruiz'],"['Camilo Castelo Branco', 'Carlos Saboga']"
Nanny McPhee Returns,2010,['Susanna White'],"['Emma Thompson', 'Christianna Brand']"
Never Let Me Go,2010,['Mark Romanek'],"['Kazuo Ishiguro', 'Alex Garland']"
The Next Three Days,2010,['Paul Haggis'],"['Paul Haggis', 'Fred Cavayé']"
Night Catches Us,2010,['Tanya Hamilton'],['Tanya Hamilton']
Noruwei no mori,2010,['Anh Hung Tran'],"['Haruki Murakami', 'Anh Hung Tran']"
Des hommes et des dieux,2010,['Xavier Beauvois'],"['Xavier Beauvois', 'Etienne Comar']"
Omae umasoudana,2010,['Masaya Fujimori'],"['Tatsuya Miyanishi', 'Osamu Murakami']"
Tournée,2010,['Mathieu Amalric'],"['Mathieu Amalric', 'Raphaëlle Desplechin']"
Oranges and Sunshine,2010,['Jim Loach'],"['Rona Munro', 'Margaret Humphreys']"
The Other Guys,2010,['Adam McKay'],"['Adam McKay', 'Chris Henchy']"
Our Family Wedding,2010,['Rick Famuyiwa'],"['Wayne Conley', 'Wayne Conley']"
Hors la loi,2010,['Rachid Bouchareb'],"['Rachid Bouchareb', 'Olivier Lorelle']"
Paranormal Activity 2,2010,['Tod Williams'],"['Michael R. Perry', 'Christopher Landon']"
Peacock,2010,['Michael Lander'],"['Michael Lander', 'Ryan O Roy']"
Percy Jackson & the Olympians: The Lightning Thief,2010,['Chris Columbus'],"['Craig Titley', 'Rick Riordan']"
Pete Smalls Is Dead,2010,['Alexandre Rockwell'],"['Brandon Cole', 'Alexandre Rockwell']"
Pink Saris,2010,['Kim Longinotto'],"['Renu Devi', 'Sampat Pal Devi', 'Niranjan Pal']"
Notre étrangère,2010,['Sarah Bouyain'],"['Sarah Bouyain', 'Gaëlle Macé']"
Please Give,2010,['Nicole Holofcener'],['Nicole Holofcener']
Shi,2010,['Chang-dong Lee'],['Chang-dong Lee']
Post Mortem,2010,['Pablo Larraín'],"['Eliseo Altunaga', 'Mateo Iribarren']"
Potiche,2010,['François Ozon'],"['François Ozon', 'Pierre Barillet']"
Predators,2010,['Nimród Antal'],"['Alex Litvak', 'Michael Finch']"
Predicament,2010,['Jason Stutter'],"['Ronald Hugh Morrieson', 'Jason Stutter']"
Pretty Little Liars     ,None,['I. Marlene King'],"['Troian Bellisario', 'Ashley Benson', 'Lucy Hale']"
Prince of Persia: The Sands of Time,2010,['Mike Newell'],"['Boaz Yakin', 'Doug Miro']"
R U There,2010,['David Verbeek'],['Rogier de Blok']
Rabbit Hole,2010,['John Cameron Mitchell'],"['David Lindsay-Abaire', 'David Lindsay-Abaire']"
Ramayana: The Epic,2010,['Chetan Desai'],"['Chetan Desai', 'Riturraj Tripathii']"
Ramona and Beezus,2010,['Elizabeth Allen Rosenbaum'],"['Laurie Craig', 'Nick Pustay']"
Rare Exports,2010,['Jalmari Helander'],"['Jalmari Helander', 'Jalmari Helander']"
RED,2010,['Robert Schwentke'],"['Jon Hoeber', 'Erich Hoeber']"
Red: Werewolf Hunter,2010,['Sheldon Wilson'],"['Angela Mancuso', 'Brook Durham']"
The Reef,2010,['Andrew Traucki'],"['Andrew Traucki', 'James M. Vernon']"
Remember Me,2010,['Allen Coulter'],['Will Fetters']
Repo Men,2010,['Miguel Sapochnik'],"['Eric Garcia', 'Garrett Lerner']"
Resident Evil: Afterlife,2010,['Paul W.S. Anderson'],['Paul W.S. Anderson']
Restrepo,2010,"['Tim Hetherington', 'Sebastian Junger']","['The Men of Battle Company 2nd of the 503rd Infantry Regiment 173rd Airborne Brigade Combat Team', ""Juan 'Doc Restrepo"", 'Dan Kearney']"
Revenge of the Bridesmaids,2010,['James Hayman'],"['David Kendall', 'Bob Young']"
Robin Hood,2010,['Ridley Scott'],"['Brian Helgeland', 'Brian Helgeland']"
The Romantics,2010,['Galt Niederhoffer'],"['Galt Niederhoffer', 'Galt Niederhoffer']"
Room in Rome,2010,['Julio Medem'],"['Julio Rojas', 'Julio Medem']"
Rubber,2010,['Quentin Dupieux'],['Quentin Dupieux']
The Runaways,2010,['Floria Sigismondi'],"['Floria Sigismondi', 'Cherie Currie']"
Salt,2010,['Phillip Noyce'],['Kurt Wimmer']
Sasha,2010,['Dennis Todorovic'],['Dennis Todorovic']
Scooby-Doo! Camp Scare,2010,['Ethan Spaulding'],"['Jed Elinoff', 'Scott Thomas']"
Score: A Hockey Musical,2010,['Michael McGowan'],"['Michael McGowan', 'Marguerite Pigott']"
Scott Pilgrim vs. the World,2010,['Edgar Wright'],"['Michael Bacall', 'Edgar Wright']"
Secretariat,2010,['Randall Wallace'],"['Mike Rich', 'William Nack']"
Secuestrados,2010,['Miguel Ángel Vivas'],"['Javier García Arredondo', 'Miguel Ángel Vivas']"
Senna,2010,['Asif Kapadia'],['Manish Pandey']
Sex and the City 2,2010,['Michael Patrick King'],"['Michael Patrick King', 'Candace Bushnell']"
6 Souls,2010,"['Måns Mårlind', 'Björn Stein']",['Michael Cooney']
Shrek Forever After,2010,['Mike Mitchell'],"['William Steig', 'Josh Klausner']"
The Shrine,2010,['Jon Knautz'],"['Jon Knautz', 'Brendan Moore']"
Shutter Island,2010,['Martin Scorsese'],"['Laeta Kalogridis', 'Dennis Lehane']"
I rymden finns inga känslor,2010,['Andreas Öhman'],"['Jonathan Sjöberg', 'Andreas Öhman']"
Skeletons,2010,['Nick Whitfield'],"['Nick Whitfield', 'Andrew Buckley']"
Skyline,2010,"['Colin Strause', 'Greg Strause']","['Joshua Cordes', ""Liam O'Donnell""]"
Small Town Murder Songs,2010,['Ed Gass-Donnelly'],['Ed Gass-Donnelly']
Snabba cash,2010,['Daniel Espinosa'],"['Daniel Espinosa', 'Jens Lapidus']"
The Social Network,2010,['David Fincher'],"['Aaron Sorkin', 'Ben Mezrich']"
Somewhere,2010,['Sofia Coppola'],['Sofia Coppola']
The Sorcerer's Apprentice,2010,['Jon Turteltaub'],"['Lawrence Konner', 'Mark Rosenthal']"
Sound of Noise,2010,"['Ola Simonsson', 'Johannes Stjärne Nilsson']","['Ola Simonsson', 'Johannes Stjärne Nilsson']"
Space Dogs,2010,"['Inna Evlannikova', 'Svyatoslav Ushakov']","['John Chua', 'Alexander Talal']"
Spiderhole,2010,['Daniel Simpson'],['Daniel Simpson']
The Spy Next Door,2010,['Brian Levant'],"['Jonathan Bernstein', 'James Greer']"
Stake Land,2010,['Jim Mickle'],"['Nick Damici', 'Jim Mickle']"
Standing Ovation,2010,['Stewart Raffill'],['Stewart Raffill']
Miesten vuoro,2010,"['Joonas Berghäll', 'Mika Hotakainen']","['Joonas Berghäll', 'Mika Hotakainen']"
Stonehenge Apocalypse,2010,['Paul Ziller'],"['Paul Ziller', 'Brad Abraham']"
Submarine,2010,['Richard Ayoade'],"['Richard Ayoade', 'Joe Dunthorne']"
Submarino,2010,['Thomas Vinterberg'],"['Jonas T. Bengtsson', 'Tobias Lindholm']"
Super,2010,['James Gunn'],['James Gunn']
Superman/Batman: Apocalypse,2010,['Lauren Montgomery'],"['Bob Kane', 'Jerry Siegel']"
Shuarî samudei,2010,['Shun Oguri'],['Shôgo Mutô']
The Switch,2010,"['Josh Gordon', 'Will Speck']","['Jeffrey Eugenides', 'Allan Loeb']"
Takers,2010,['John Luessenhop'],"['Peter Allen', 'Gabriel Casseus']"
Tangled,2010,"['Nathan Greno', 'Byron Howard']","['Dan Fogelman', 'Jacob Grimm']"
Tekken,2010,['Dwight H. Little'],['Alan B. McElroy']
The Tempest,2010,['Julie Taymor'],"['Julie Taymor', 'William Shakespeare']"
Temple Grandin,2010,['Mick Jackson'],"['Temple Grandin', 'Margaret Scariano']"
Third Star,2010,['Hattie Dalton'],['Vaughan Sivell']
Toki o kakeru shôjo,2010,['Masaaki Taniguchi'],"['Yasutaka Tsutsui', 'Tomoe Kanno']"
Tinker Bell and the Great Fairy Rescue,2010,['Bradley Raymond'],"['Bob Hilgenberg', 'Rob Muir']"
Tiny Furniture,2010,['Lena Dunham'],['Lena Dunham']
Titanic II,2010,['Shane Van Dyke'],['Shane Van Dyke']
"Tomorrow, When the War Began",2010,['Stuart Beattie'],"['John Marsden', 'Stuart Beattie']"
The Tourist,2010,['Florian Henckel von Donnersmarck'],"['Florian Henckel von Donnersmarck', 'Christopher McQuarrie']"
The Town,2010,['Ben Affleck'],"['Peter Craig', 'Ben Affleck']"
Toy Story 3,2010,['Lee Unkrich'],"['John Lasseter', 'Andrew Stanton']"
Transfer,2010,['Damir Lukacevic'],"['Elia Barceló', 'Gabi Blauert']"
Trigger,2010,['Bruce McDonald'],['Daniel MacIvor']
The Trip,2010,['Michael Winterbottom'],"['Steve Coogan', 'Rob Brydon', 'Rebecca Johnson']"
Triple Dog,2010,['Pascal Franchot'],['Barbara Marshall']
Trollhunter,2010,['André Øvredal'],['André Øvredal']
Tron,2010,['Joseph Kosinski'],"['Edward Kitsis', 'Adam Horowitz']"
True Grit,2010,"['Ethan Coen', 'Joel Coen']","['Joel Coen', 'Ethan Coen']"
