movie_name,movie_yr,movie_directors,movie_writers
Wrath of Daimajin,1966,['Kazuo Mori'],['Tetsurô Yoshida']
The Sand Pebbles,1966,['Robert Wise'],"['Richard McKenna', 'Robert Anderson']"
Tokyo Drifter,1966,['Seijun Suzuki'],"['Yasunori Kawauchi', 'Yasunori Kawauchi']"
Torn Curtain,1966,['Alfred Hitchcock'],['Brian Moore']
The Trouble with Angels,1966,['Ida Lupino'],"['Blanche Hanalis', 'Jane Trahey']"
Who's Afraid of Virginia Woolf?,1966,['Mike Nichols'],['Ernest Lehman']
Return of Daimajin,1966,['Kenji Misumi'],['Tetsurô Yoshida']
A Study in Terror,1965,['James Hill'],"['Donald Ford', 'Derek Ford']"
Alphaville,1965,['Jean-Luc Godard'],['Jean-Luc Godard']
Bunny Lake Is Missing,1965,['Otto Preminger'],"['John Mortimer', 'Penelope Mortimer']"
Daikaijû Gamera,1965,['Noriaki Yuasa'],['Niisan Takahashi']
Darling,1965,['John Schlesinger'],"['Frederic Raphael', 'Frederic Raphael']"
Devils of Darkness,1965,['Lance Comfort'],['Lyn Fairhurst']
Doctor Zhivago,1965,['David Lean'],"['Boris Pasternak', 'Robert Bolt']"
"Faster, Pussycat! Kill! Kill!",1965,['Russ Meyer'],"['Jackie Moran', 'Russ Meyer']"
The Flight of the Phoenix,1965,['Robert Aldrich'],"['Lukas Heller', 'Trevor Dudley Smith']"
For a Few Dollars More,1965,['Sergio Leone'],"['Sergio Leone', 'Fulvio Morsella']"
Frankenstein Conquers the World,1965,['Ishirô Honda'],"['Reuben Bercovitch', 'Takeshi Kimura']"
Gulliver's Travels Beyond the Moon,1965,['Yoshio Kuroda'],"[""Shin'ichi Sekizawa"", 'Jonathan Swift']"
How to Murder Your Wife,1965,['Richard Quine'],['George Axelrod']
Inside Daisy Clover,1965,['Robert Mulligan'],"['Gavin Lambert', 'Gavin Lambert']"
Godzilla vs. Monster Zero,1965,['Ishirô Honda'],"[""Shin'ichi Sekizawa""]"
The Ipcress File,1965,['Sidney J. Furie'],"['W.H. Canaway', 'James Doran']"
Juliet of the Spirits,1965,['Federico Fellini'],"['Federico Fellini', 'Tullio Pinelli']"
Kapurush,1965,['Satyajit Ray'],"['Premendra Mitra', 'Satyajit Ray']"
Mne dvadtsat let,1965,['Marlen Khutsiev'],"['Marlen Khutsiev', 'Gennady Shpalikov']"
The Pleasure Girls,1965,"[""Gerry O'Hara""]","[""Gerry O'Hara""]"
Repulsion,1965,['Roman Polanski'],"['Roman Polanski', 'Gérard Brach']"
The Sound of Music,1965,['Robert Wise'],"['George Hurdalek', 'Howard Lindsay']"
That Darn Cat!,1965,['Robert Stevenson'],"['Gordon Gordon', 'Mildred Gordon']"
Thunderball,1965,['Terence Young'],"['Richard Maibaum', 'John Hopkins']"
Viva Maria!,1965,['Louis Malle'],"['Louis Malle', 'Jean-Claude Carrière']"
A Hard Day's Night,1964,['Richard Lester'],['Alun Owen']
A Shot in the Dark,1964,['Blake Edwards'],"['Blake Edwards', 'William Peter Blatty']"
The Americanization of Emily,1964,['Arthur Hiller'],"['Paddy Chayefsky', 'William Bradford Huie']"
Band of Outsiders,1964,['Jean-Luc Godard'],['Dolores Hitchens']
Bedtime Story,1964,['Ralph Levy'],"['Stanley Shapiro', 'Paul Henning']"
Bikini Beach,1964,['William Asher'],"['William Asher', 'Leo Townsend']"
Carry On Cleo,1964,['Gerald Thomas'],"['Talbot Rothwell', 'William Shakespeare']"
The Chalk Garden,1964,['Ronald Neame'],"['John Michael Hayes', 'Enid Bagnold']"
Code Name: Tiger,1964,['Claude Chabrol'],"['Roger Hanin', 'Jean Halain']"
Dead Ringer,1964,['Paul Henreid'],"['Albert Beich', 'Oscar Millard']"
Der geteilte Himmel,1964,['Konrad Wolf'],"['Kurt Barthel', 'Willi Brückner']"
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,['Stanley Kubrick'],"['Stanley Kubrick', 'Terry Southern']"
Fail-Safe,1964,['Sidney Lumet'],"['Walter Bernstein', 'Eugene Burdick']"
First Men in the Moon,1964,['Nathan Juran'],"['Nigel Kneale', 'Jan Read']"
"Ghidorah, the Three-Headed Monster",1964,['Ishirô Honda'],"[""Shin'ichi Sekizawa""]"
Mothra vs. Godzilla,1964,['Ishirô Honda'],"[""Shin'ichi Sekizawa""]"
Goldfinger,1964,['Guy Hamilton'],"['Richard Maibaum', 'Paul Dehn']"
The Gospel According to St. Matthew,1964,['Pier Paolo Pasolini'],['Pier Paolo Pasolini']
"Hush...Hush, Sweet Charlotte",1964,['Robert Aldrich'],"['Henry Farrell', 'Lukas Heller']"
King & Country,1964,['Joseph Losey'],"['Evan Jones', 'John Wilson']"
La tía Tula,1964,['Miguel Picazo'],"['José Miguel Hernán', 'Manuel López Yubero']"
The Last Man on Earth,1964,"['Ubaldo Ragona', 'Sidney Salkow']","['William F. Leicester', 'Richard Matheson']"
The Long Ships,1964,['Jack Cardiff'],"['Berkely Mather', 'Beverley Cross']"
Man's Favorite Sport?,1964,['Howard Hawks'],"['Pat Frank', 'John Fenton Murray']"
Marnie,1964,['Alfred Hitchcock'],"['Winston Graham', 'Jay Presson Allen']"
Marriage Italian Style,1964,['Vittorio De Sica'],"['Eduardo De Filippo', 'Renato Castellani']"
Mary Poppins,1964,['Robert Stevenson'],"['Bill Walsh', 'Don DaGradi']"
My Fair Lady,1964,['George Cukor'],"['Alan Jay Lerner', 'George Bernard Shaw']"
Gate of Flesh,1964,['Seijun Suzuki'],"['Taijirô Tamura', 'Gorô Tanada']"
Onibaba,1964,['Kaneto Shindô'],['Kaneto Shindô']
A Fistful of Dollars,1964,['Sergio Leone'],"['Adriano Bolzoni', 'Mark Lowell']"
Red Desert,1964,['Michelangelo Antonioni'],"['Michelangelo Antonioni', 'Tonino Guerra']"
Rudolph the Red-Nosed Reindeer,1964,['Larry Roemer'],"['Romeo Muller', 'Robert May']"
Seduced and Abandoned,1964,['Pietro Germi'],"['Pietro Germi', 'Luciano Vincenzoni']"
The Time Travelers,1964,['Ib Melchior'],"['Ib Melchior', 'Ib Melchior']"
The Train,1964,"['John Frankenheimer', 'Arthur Penn']","['Franklin Coen', 'Frank Davis']"
The Umbrellas of Cherbourg,1964,['Jacques Demy'],['Jacques Demy']
The Unsinkable Molly Brown,1964,['Charles Walters'],"['Helen Deutsch', 'Richard Morris']"
Viva Las Vegas,1964,['George Sidney'],['Sally Benson']
Woman in the Dunes,1964,['Hiroshi Teshigahara'],"['Kôbô Abe', 'Kôbô Abe']"
Zulu,1964,['Cy Endfield'],"['John Prebble', 'Cy Endfield']"
55 Days at Peking,1963,"['Nicholas Ray', 'Guy Green']","['Robert Hamer', 'Philip Yordan']"
8½,1963,['Federico Fellini'],"['Federico Fellini', 'Ennio Flaiano']"
Atragon,1963,['Ishirô Honda'],"[""Shin'ichi Sekizawa"", 'Shunrô Oshikawa']"
La boulangère de Monceau,1963,['Éric Rohmer'],"['Barbet Schroeder', 'Claudine Soubrier', 'Michèle Girardon']"
Beach Party,1963,['William Asher'],['Lou Rusoff']
The Birds,1963,['Alfred Hitchcock'],"['Daphne Du Maurier', 'Evan Hunter']"
Bye Bye Birdie,1963,['George Sidney'],"['Michael Stewart', 'Irving Brecher']"
Carry on Cabby,1963,['Gerald Thomas'],"['Talbot Rothwell', 'Sidney Green']"
Charade,1963,['Stanley Donen'],"['Peter Stone', 'Peter Stone']"
Contempt,1963,['Jean-Luc Godard'],['Alberto Moravia']
Dementia 13,1963,['Francis Ford Coppola'],"['Francis Ford Coppola', 'Jack Hill']"
The Executioner,1963,['Luis García Berlanga'],"['Luis García Berlanga', 'Rafael Azcona']"
From Russia with Love,1963,['Terence Young'],"['Richard Maibaum', 'Johanna Harwood']"
The Great Escape,1963,['John Sturges'],"['Paul Brickhill', 'James Clavell']"
The Guest,1963,['Clive Donner'],['Harold Pinter']
The Haunting,1963,['Robert Wise'],"['Nelson Gidding', 'Shirley Jackson']"
The Incredible Journey,1963,['Fletcher Markle'],"['James Algar', 'Sheila Burnford']"
Irma la Douce,1963,['Billy Wilder'],"['Alexandre Breffort', 'Billy Wilder']"
The House Is Black,1963,['Forugh Farrokhzad'],['Forugh Farrokhzad']
The Kiss of the Vampire,1963,['Don Sharp'],['Anthony Hinds']
