movie_name,movie_yr,movie_directors,movie_writers
Elementary     ,None,['Robert Doherty'],"['Jonny Lee Miller', 'Lucy Liu', 'Jon Michael Hill']"
End of Watch,2012,['David Ayer'],['David Ayer']
English Vinglish,2012,['Gauri Shinde'],['Gauri Shinde']
Entity,2012,['Steve Stone'],['Steve Stone']
Entrance,2012,"['Dallas Richard Hallam', 'Patrick Horvath']","['Karen Gorham', 'Karen Gorham']"
Erased,2012,['Philipp Stölzl'],['Arash Amel']
Ernest & Celestine,2012,"['Stéphane Aubier', 'Vincent Patar', '1 more credit']","['Daniel Pennac', 'Gabrielle Vincent']"
Escape Fire: The Fight to Rescue American Healthcare,2012,"['Susan Froemke', 'Matthew Heineman']","['Clive Alonzo', 'Don Berwick', 'Elizabeth Blackburn']"
Evangerion shin gekijôban: Kyu,2012,"['Mahiro Maeda', 'Masayuki', '2 more credits']",['Hideaki Anno']
Excision,2012,['Richard Bates Jr.'],['Richard Bates Jr.']
The Expendables 2,2012,['Simon West'],"['Richard Wenk', 'Sylvester Stallone']"
Extracted,2012,['Nir Paniry'],"['Nir Paniry', 'Gabriel Cowan']"
The Factory,2012,"[""Morgan O'Neill""]","[""Morgan O'Neill"", 'Paul Leyden']"
Fast Girls,2012,['Regan Hall'],"['Noel Clarke', 'Jay Basu']"
Fat Kid Rules the World,2012,['Matthew Lillard'],"['Michael M.B. Galvin', 'Peter Speakman']"
Fin,2012,['Jorge Torregrossa'],"['Sergio G. Sánchez', 'Jorge Guerricaechevarría']"
The Five-Year Engagement,2012,['Nicholas Stoller'],"['Jason Segel', 'Nicholas Stoller']"
Flight,2012,['Robert Zemeckis'],['John Gatins']
Flukt,2012,['Roar Uthaug'],['Thomas Moldestad']
"For a Good Time, Call...",2012,['Jamie Travis'],"['Katie Anne Naylon', 'Lauren Miller Rogen']"
Foreign Letters,2012,['Ela Thier'],['Ela Thier']
Four Assassins,2011,['Stanley J. Orzel'],['Stanley J. Orzel']
Frances Ha,2012,['Noah Baumbach'],"['Noah Baumbach', 'Greta Gerwig']"
Frankenweenie,2012,['Tim Burton'],"['Leonard Ripps', 'Tim Burton']"
Future Weather,2012,['Jenny Deller'],['Jenny Deller']
Gambit,2012,['Michael Hoffman'],"['Joel Coen', 'Ethan Coen']"
Game Change,2012,['Jay Roach'],"['Danny Strong', 'Mark Halperin']"
Gayby,2012,['Jonathan Lisecki'],['Jonathan Lisecki']
The Giant Mechanical Man,2012,['Lee Kirk'],['Lee Kirk']
Ginger & Rosa,2012,['Sally Potter'],['Sally Potter']
Girl in Progress,2012,['Patricia Riggen'],['Hiram Martinez']
Girl Vs. Monster,2012,['Stuart Gillard'],"['Annie DeYoung', 'Annie DeYoung']"
Girls und Panzer     ,None,"['Mai Fuchigami', 'Ai Kayano', 'Mami Ozaki', 'See full cast & crew']",None
Golden Winter,2012,['Sam Mendoti'],['Tom Seidman']
Gone,2012,['Heitor Dhalia'],['Allison Burnett']
Good Vibrations,2012,"[""Lisa Barros D'Sa"", 'Glenn Leyburn']","['Colin Carberry', 'Glenn Patterson']"
Bé omid é didar,2011,['Mohammad Rasoulof'],['Mohammad Rasoulof']
Grabbers,2012,['Jon Wright'],['Kevin Lehane']
Greetings from Tim Buckley,2012,['Daniel Algrant'],"['Daniel Algrant', 'David Brendel']"
The Grey,2011,['Joe Carnahan'],"['Joe Carnahan', 'Ian Mackenzie Jeffers']"
The Guilt Trip,2012,['Anne Fletcher'],['Dan Fogelman']
Gyo: Tokyo Fish Attack,2012,['Takayuki Hirao'],"['Junji Ito', 'Takayuki Hirao']"
Halo 4: Forward Unto Dawn     ,None,"['Thom Green', 'Anna Popplewell', 'Enisha Brewster', 'See full cast & crew']",None
Hannah Arendt,2012,['Margarethe von Trotta'],"['Pamela Katz', 'Margarethe von Trotta']"
Hannibal     ,None,['Bryan Fuller'],"['Hugh Dancy', 'Mads Mikkelsen', 'Caroline Dhavernas']"
The Happy Caterpillars,2012,['Tom Kennerly'],['Tom Kennerly']
The Haunting of Whaley House,2012,['Jose Prendes'],['Jose Prendes']
Hemingway & Gellhorn,2012,['Philip Kaufman'],"['Jerry Stahl', 'Barbara Turner']"
Herutâ sukerutâ,2012,['Mika Ninagawa'],"['Kyôko Okazaki', 'Arisa Kaneko']"
The History of Future Folk,2012,"['John Mitchell', 'Jeremy Kipp Walker']",['John Mitchell']
Hit and Run,2012,"['David Palmer', 'Dax Shepard']",['Dax Shepard']
Hitchcock,2012,['Sacha Gervasi'],"['John J. McLaughlin', 'Stephen Rebello']"
The Hobbit: An Unexpected Journey,2012,['Peter Jackson'],"['Fran Walsh', 'Philippa Boyens']"
Holy Motors,2012,['Leos Carax'],['Leos Carax']
Hope Springs,2012,['David Frankel'],['Vanessa Taylor']
Hotel Transylvania,2012,['Genndy Tartakovsky'],"['Peter Baynham', 'Robert Smigel']"
House at the End of the Street,2012,['Mark Tonderai'],"['David Loucka', 'Jonathan Mostow']"
The Hunger Games,2012,['Gary Ross'],"['Gary Ross', 'Suzanne Collins']"
Hyde Park on Hudson,2012,['Roger Michell'],['Richard Nelson']
I Belong,2012,['Dag Johan Haugerud'],['Dag Johan Haugerud']
If I Were You,2012,['Joan Carr-Wiggin'],['Joan Carr-Wiggin']
Ill Manors,2012,['Plan B'],['Plan B']
The Impossible,2012,['J.A. Bayona'],"['Sergio G. Sánchez', 'María Belón']"
In the Dark Half,2012,['Alastair Siddons'],['Lucy Catherine']
Inch'Allah,2012,['Anaïs Barbeau-Lavalette'],['Anaïs Barbeau-Lavalette']
Interview with a Hitman,2012,['Perry Bhandal'],['Perry Bhandal']
Iron Sky,2012,['Timo Vuorensola'],"['Jarmo Puskala', 'Johanna Sinisalo']"
It's a Disaster,2012,['Todd Berger'],['Todd Berger']
Jack & Diane,2012,['Bradley Rust Gray'],['Bradley Rust Gray']
Jack Reacher,2012,['Christopher McQuarrie'],"['Lee Child', 'Christopher McQuarrie']"
Jackie,2012,['Antoinette Beumer'],"['Marnie Blok', 'Karin van Holst Pellekaan']"
The Hunt,2012,['Thomas Vinterberg'],"['Tobias Lindholm', 'Thomas Vinterberg']"
Jayne Mansfield's Car,2012,['Billy Bob Thornton'],"['Billy Bob Thornton', 'Tom Epperson']"
John Carter,2012,['Andrew Stanton'],"['Andrew Stanton', 'Mark Andrews']"
John Dies at the End,2012,['Don Coscarelli'],"['Don Coscarelli', 'David Wong']"
Reisen til julestjernen,2012,['Nils Gaup'],['Kamilla Krogsveen']
Kahaani,2012,['Sujoy Ghosh'],"['Sujoy Ghosh', 'Sujoy Ghosh']"
Kapringen,2012,['Tobias Lindholm'],['Tobias Lindholm']
The Key and the Frame,2013,['Derek Power'],['Derek Power']
Kill 'em All,2012,['Raimund Huber'],['Ken Miller']
Killer Joe,2011,['William Friedkin'],"['Tracy Letts', 'Tracy Letts']"
Killing Them Softly,2012,['Andrew Dominik'],"['Andrew Dominik', 'George V. Higgins']"
Kiss of the Damned,2012,['Xan Cassavetes'],['Xan Cassavetes']
Klip,2012,['Maja Milos'],['Maja Milos']
Ko-ri-a,2012,['Hyeon-seong Moon'],"['Yeong-ah Yoo', 'Sung-hui Kwon']"
Kon-Tiki,2012,"['Joachim Rønning', 'Espen Sandberg']",['Petter Skavlan']
L'enfant d'en haut,2012,['Ursula Meier'],"['Antoine Jaccoud', 'Ursula Meier']"
La cinquième saison,2012,"['Peter Brosens', 'Jessica Woodworth']","['Peter Brosens', 'Jessica Woodworth']"
Lake Effects,2012,['Michael McKay'],"['Scott Winters', 'Michael McKay']"
Lawless,2012,['John Hillcoat'],"['Nick Cave', 'Matt Bondurant']"
Le grand soir,2012,"['Benoît Delépine', 'Gustave Kervern']","['Benoît Poelvoorde', 'Albert Dupontel', 'Brigitte Fontaine']"
What's in a Name?,2012,"['Alexandre de La Patellière', 'Matthieu Delaporte']","['Matthieu Delaporte', 'Alexandre de La Patellière']"
Les Misérables,2012,['Tom Hooper'],"['William Nicholson', 'Alain Boublil']"
Liberal Arts,2012,['Josh Radnor'],['Josh Radnor']
Life of Pi,2012,['Ang Lee'],"['Yann Martel', 'David Magee']"
Lincoln,2012,['Steven Spielberg'],"['Tony Kushner', 'Doris Kearns Goodwin']"
The Lizzie Bennet Diaries     ,None,"['Ashley Clements', 'Julia Cho', 'Laura Spencer', 'See full cast & crew']",None
Lola Versus,2012,['Daryl Wein'],"['Zoe Lister-Jones', 'Daryl Wein']"
Looper,2012,['Rian Johnson'],['Rian Johnson']
The Lorax,2012,"['Chris Renaud', 'Kyle Balda']","['Dr. Seuss', 'Cinco Paul']"
The Lords of Salem,2012,['Rob Zombie'],['Rob Zombie']
Lore,2012,['Cate Shortland'],"['Cate Shortland', 'Robin Mukherjee']"
The Lucky One,2012,['Scott Hicks'],"['Will Fetters', 'Nicholas Sparks']"
Madagascar 3: Europe's Most Wanted,2012,"['Eric Darnell', 'Tom McGrath', '1 more credit']","['Eric Darnell', 'Noah Baumbach']"
Magic Mike,2012,['Steven Soderbergh'],['Reid Carolin']
The Magic of Belle Isle,2012,['Rob Reiner'],['Guy Thomas']
The Making of a Lady,2012,['Richard Curson Smith'],"['Kate Brooke', 'Frances Hodgson Burnett']"
Man on a Ledge,2012,['Asger Leth'],['Pablo F. Fenjves']
The Man with the Iron Fists,2012,['RZA'],"['RZA', 'RZA']"
The Master,2012,['Paul Thomas Anderson'],['Paul Thomas Anderson']
Men in Black 3,2012,['Barry Sonnenfeld'],"['Etan Cohen', 'Lowell Cunningham']"
Mental,2012,['P.J. Hogan'],['P.J. Hogan']
Mine Games,2012,['Richard Gray'],"['Robert Cross', 'Michele Gray']"
Mirror Mirror,2012,['Tarsem Singh'],"['Marc Klein', 'Jason Keller']"
Monster High: Ghouls Rule!,2012,"['Mike Fetterly', 'Steve Sacks']","['Mike Montesano', 'Ted Zizik']"
Moonrise Kingdom,2012,['Wes Anderson'],"['Wes Anderson', 'Roman Coppola']"
Morgana,2012,['Ramón Obón'],['Ramón Obón']
Mosquita y Mari,2012,['Aurora Guerrero'],['Aurora Guerrero']
Much Ado About Nothing,2012,['Joss Whedon'],"['Joss Whedon', 'William Shakespeare']"
Neighboring Sounds,2012,['Kleber Mendonça Filho'],['Kleber Mendonça Filho']
No,2012,['Pablo Larraín'],"['Pedro Peirano', 'Antonio Skármeta']"
Not Fade Away,2012,['David Chase'],['David Chase']
The Occupants,2012,"['Alex Chapman', 'James Lane']","['James Lane', 'James Lane']"
The Odd Life of Timothy Green,2012,['Peter Hedges'],"['Peter Hedges', 'Ahmet Zappa']"
A Coffee in Berlin,2012,['Jan Ole Gerster'],['Jan Ole Gerster']
Ookami kodomo no Ame to Yuki,2012,['Mamoru Hosoda'],"['Mamoru Hosoda', 'Mamoru Hosoda']"
One for the Money,2012,['Julie Anne Robinson'],"['Stacy Sherman', 'Karen Ray']"
